BUGID,FNAME,CHURN,LOC
28345,qttools/src/assistant/assistant/mainwindow.cpp,3,834
28373,qttools/src/designer/src/designer/qdesigner_actions.h,0.5,139
28373,qttools/src/designer/src/designer/assistantclient.cpp,3,96
28373,qttools/src/designer/src/lib/shared/stylesheeteditor.cpp,1,285
28373,qttools/src/linguist/linguist/mainwindow.cpp,2.5,2205
28373,qttools/src/designer/src/designer/qdesigner_actions.cpp,7,1056
6587,qttools/src/linguist/lupdate/cpp.cpp,51.5,1885
88321,qtwebkit/Source/WebCore/platform/PlatformExportMacros.h,6,0
88321,qtwebkit/Source/JavaScriptCore/API/JSBase.h,2,14
88321,qtwebkit/Source/JavaScriptCore/runtime/JSExportMacros.h,4,0
88321,qtwebkit/Source/WTF/wtf/ExportMacros.h,6,0
99579,qtwebkit/Source/WebCore/editing/EditingAllInOne.cpp,1,0
99579,qtwebkit/Source/WebCore/html/HTMLElementsAllInOne.cpp,2,0
99579,qtwebkit/Source/WebCore/rendering/RenderingAllInOne.cpp,1,0
68429,qtwebkit/Source/WTF/wtf/ThreadSpecific.h,144,57
68429,qtwebkit/Source/WTF/wtf/ThreadSpecificWin.cpp,360,84
68429,qtwebkit/Source/JavaScriptCore/heap/MachineStackMarker.cpp,56,150
68429,qtwebkit/Source/JavaScriptCore/heap/MachineStackMarker.h,16,23
96648,qtwebkit/Source/WebKit2/PluginProcess/qt/PluginProcessMainQt.cpp,6,0
96648,qtwebkit/Tools/WebKitTestRunner/qt/main.cpp,6,53
96648,qtwebkit/Source/WebKit2/qt/MainQt.cpp,6,19
96648,qtwebkit/Tools/DumpRenderTree/qt/DumpRenderTreeMain.cpp,6,6
96648,qtwebkit/Source/WebKit2/UIProcess/API/qt/tests/util.cpp,6,31
99314,qtwebkit/Source/WebKit2/UIProcess/API/gtk/WebKitWebView.h,90.5,194
99314,qtwebkit/Source/WebCore/page/SecurityOrigin.cpp,2.5,343
99314,qtwebkit/Source/WebCore/platform/graphics/wx/SimpleFontDataWx.cpp,6,70
99314,qtwebkit/Source/WebCore/html/FormController.cpp,17,395
99314,qtwebkit/Source/WebCore/css/CSSValuePool.cpp,4,83
99314,qtwebkit/Source/WebCore/inspector/InspectorOverlay.cpp,26.5,428
99314,qtwebkit/Source/WebCore/page/PagePopupClient.h,4,0
99314,qtwebkit/Source/WebCore/bridge/jni/JNIUtility.cpp,198.5,0
99314,qtwebkit/Source/WebKit2/UIProcess/API/efl/ewk_navigation_data_private.h,29,29
99314,qtwebkit/Source/WebCore/platform/network/blackberry/NetworkManager.cpp,3,124
99314,qtwebkit/Source/WebCore/platform/graphics/harfbuzz/HarfBuzzSkia.cpp,6,171
99314,qtwebkit/Source/JavaScriptCore/heap/CopyVisitor.h,30,30
99314,qtwebkit/Source/JavaScriptCore/API/JSCallbackConstructor.cpp,2,55
99314,qtwebkit/Source/WebCore/platform/graphics/GraphicsLayerFactory.h,24.5,24.5
99314,qtwebkit/Source/WebCore/dom/WebCoreMemoryInstrumentation.h,11,11
99314,qtwebkit/Source/WebCore/platform/graphics/BitmapImage.h,1,122
99314,qtwebkit/Source/WebCore/html/shadow/PickerIndicatorElement.cpp,89.5,89.5
99314,qtwebkit/Source/WebKit2/WebProcess/WebPage/WebPage.h,18,355
99314,qtwebkit/Source/WebCore/loader/CrossOriginAccessControl.cpp,3,115
99314,qtwebkit/Source/JavaScriptCore/runtime/WeakGCMap.h,3,64
99314,qtwebkit/Tools/WebKitTestRunner/TestInvocation.cpp,25,225
99314,qtwebkit/Source/WebCore/page/FeatureObserver.h,3.5,3.5
99314,qtwebkit/Source/WebCore/platform/network/cf/ResourceError.h,0.5,24
99314,qtwebkit/Source/WebKit/chromium/src/WebIDBTransactionImpl.h,1,0
99314,qtwebkit/Source/WebKit/chromium/src/WebIntent.cpp,1,66
99314,qtwebkit/Source/WebKit2/UIProcess/API/efl/ewk_navigation_data.h,52.5,52.5
99314,qtwebkit/Source/WebKit/chromium/tests/IDBFakeBackingStore.h,4,34
99314,qtwebkit/Source/WebCore/Modules/mediastream/RTCStatsResponse.cpp,31,31
99314,qtwebkit/Source/WebCore/platform/blackberry/PageClientBlackBerry.h,1,48
99314,qtwebkit/Source/WebCore/dom/ShadowRoot.h,2.5,87
99314,qtwebkit/Source/WebCore/platform/graphics/Image.h,3,65
99314,qtwebkit/Source/WebCore/platform/network/soup/ResourceErrorSoup.cpp,39,39
99314,qtwebkit/Source/WebCore/loader/cache/CachedImage.h,2,57
99314,qtwebkit/Source/WebKit/blackberry/Api/BackingStore.cpp,146.5,1585
99314,qtwebkit/Source/WebCore/rendering/svg/RenderSVGInline.h,4,0
99314,qtwebkit/Source/WebCore/rendering/break_lines.cpp,11.5,97
99314,qtwebkit/Source/WebKit2/UIProcess/WebDatabaseManagerProxy.h,7.5,46
99314,qtwebkit/Source/WebCore/html/shadow/TextFieldDecorationElement.h,1.5,43
99314,qtwebkit/Source/WebCore/bridge/objc/objc_class.h,1,19
99314,qtwebkit/Source/WebKit2/UIProcess/API/gtk/tests/TestLoaderClient.cpp,1.5,214
99314,qtwebkit/Source/WebCore/platform/graphics/chromium/ImageBufferDataSkia.h,1,8
99314,qtwebkit/Source/WebCore/platform/ScrollAnimatorNone.cpp,21,0
99314,qtwebkit/Source/WebCore/fileapi/WebKitBlobBuilder.h,11.5,26
99314,qtwebkit/Source/WebCore/Modules/webdatabase/chromium/QuotaTracker.cpp,3,42
99314,qtwebkit/Source/JavaScriptCore/runtime/JSDestructibleObject.h,21.5,21.5
99314,qtwebkit/Source/WebKit2/UIProcess/API/qt/tests/qrawwebview/tst_qrawwebview.cpp,9,158
99314,qtwebkit/Source/WebKit2/UIProcess/WebProcessProxy.h,2.5,113
99314,qtwebkit/Source/WebCore/platform/graphics/win/MediaPlayerPrivateQuickTimeVisualContext.cpp,1,0
99314,qtwebkit/Tools/WebKitTestRunner/qt/PlatformWebViewQt.cpp,2,94
99314,qtwebkit/Source/WebCore/loader/icon/IconDatabase.h,6,150
99314,qtwebkit/Source/WebCore/html/shadow/SliderThumbElement.cpp,1,348
99314,qtwebkit/Source/WebCore/loader/EmptyClients.cpp,3,83
99314,qtwebkit/Source/WebCore/inspector/InspectorBaseAgent.h,8.5,36
99314,qtwebkit/Source/WebKit2/UIProcess/Plugins/PluginProcessProxy.cpp,4,0
99314,qtwebkit/Source/WebKit2/NetworkProcess/NetworkProcessMain.h,20.5,20.5
99314,qtwebkit/Source/WebCore/platform/mac/ClipboardMac.h,1,42
99314,qtwebkit/Source/WebCore/loader/cache/CachedScript.h,1,27
99314,qtwebkit/Source/WebKit2/UIProcess/API/gtk/tests/TestWebKitFaviconDatabase.cpp,123,123
99314,qtwebkit/Source/WebKit/chromium/src/WebHistoryItem.cpp,4.5,232
99314,qtwebkit/Source/JavaScriptCore/runtime/RegExp.h,1,52
99314,qtwebkit/Source/WebCore/plugins/blackberry/PluginViewPrivateBlackBerry.cpp,8,241
99314,qtwebkit/Source/WebCore/dom/DocumentOrderedMap.cpp,1,86
99314,qtwebkit/Source/WebCore/bindings/v8/npruntime.cpp,5,302
99314,qtwebkit/Source/JavaScriptCore/runtime/RegExpConstructor.cpp,1,209
99314,qtwebkit/Source/WebCore/page/PageSerializer.cpp,6,226
99314,qtwebkit/Source/WebCore/plugins/PluginView.cpp,5,924
99314,qtwebkit/Source/WebCore/platform/network/ResourceResponseBase.cpp,2,536
99314,qtwebkit/Source/WebCore/page/scrolling/ScrollingStateTree.h,43,43
99314,qtwebkit/Source/WebKit2/UIProcess/API/efl/ewk_resource.h,43.5,43.5
99314,qtwebkit/Source/WebCore/html/shadow/CalendarPickerElement.h,35.5,0
99314,qtwebkit/Source/WebCore/inspector/PageRuntimeAgent.cpp,34,105
99314,qtwebkit/Source/WebKit2/Platform/Logging.h,0.5,10
99314,qtwebkit/Source/WebKit2/PluginProcess/unix/PluginProcessMainUnix.cpp,56.5,56.5
99314,qtwebkit/Source/WebKit/chromium/src/InspectorFrontendClientImpl.cpp,2,91
99314,qtwebkit/Source/JavaScriptCore/runtime/ObjectPrototype.cpp,1,168
99314,qtwebkit/Source/WebKit/chromium/src/AsyncFileWriterChromium.cpp,1,0
99314,qtwebkit/Source/WebCore/html/canvas/WebGLFramebuffer.cpp,11,0
99314,qtwebkit/Source/WebCore/page/Frame.h,4,159
99314,qtwebkit/Source/WebCore/svg/SVGSVGElement.cpp,1,0
99314,qtwebkit/Source/WebCore/platform/text/LocalizedNumber.h,29,4
99314,qtwebkit/Source/JavaScriptCore/heap/GCThread.h,31.5,31.5
99314,qtwebkit/Source/WebCore/platform/audio/EqualPowerPanner.cpp,2.5,0
99314,qtwebkit/Source/WebKit2/UIProcess/API/efl/tests/test_ewk2_context.cpp,10,89
99314,qtwebkit/Source/JavaScriptCore/heap/MarkedAllocator.cpp,11.5,101
99314,qtwebkit/Source/WebKit2/UIProcess/API/gtk/webkit2.h,0.5,0
99314,qtwebkit/Source/WebCore/editing/MarkupAccumulator.cpp,28.5,409
99314,qtwebkit/Source/WebCore/platform/graphics/texmap/TextureMapperBackingStore.h,2.5,0
99314,qtwebkit/Source/WebCore/platform/graphics/ca/mac/TileCache.h,6,60
99314,qtwebkit/Source/WebCore/bindings/scripts/test/GObject/WebKitDOMTestObj.cpp,103,2046
99314,qtwebkit/Source/JavaScriptCore/jit/JITStubs.cpp,101.5,0
99314,qtwebkit/Source/WebCore/platform/graphics/GlyphPageTreeNode.cpp,61,289
99314,qtwebkit/Source/WebCore/dom/ElementAttributeData.cpp,13,309
99314,qtwebkit/Source/JavaScriptCore/API/JSWeakObjectMapRefPrivate.cpp,1,39
99314,qtwebkit/Source/WebCore/platform/network/soup/ResourceRequest.h,1,46
99314,qtwebkit/Source/WebCore/dom/ScriptExecutionContext.h,1.5,108
99314,qtwebkit/Source/WebCore/Modules/indexeddb/IDBOpenDBRequest.cpp,3.5,0
99314,qtwebkit/Source/JavaScriptCore/bytecompiler/NodesCodegen.cpp,2,1482
99314,qtwebkit/Tools/DumpRenderTree/efl/DumpRenderTreeView.cpp,4,141
99314,qtwebkit/Source/WebKit2/WebProcess/Plugins/Plugin.h,4.5,81
99314,qtwebkit/Source/WebCore/rendering/svg/RenderSVGResourceClipper.h,3.5,0
99314,qtwebkit/Source/WebCore/platform/graphics/skia/NativeImageSkia.cpp,57,94
99314,qtwebkit/Tools/TestWebKitAPI/Tests/WebKit2/DOMWindowExtensionBasic_Bundle.cpp,2,173
99314,qtwebkit/Source/WebKit2/UIProcess/API/gtk/WebKitSecurityManager.cpp,1,1
99314,qtwebkit/Source/WebKit2/Shared/API/c/WKURLResponse.h,2,6
99314,qtwebkit/Source/WebKit/blackberry/WebKitSupport/DumpRenderTreeSupport.cpp,9,91
99314,qtwebkit/Source/JavaScriptCore/dfg/DFGSpeculativeJIT32_64.cpp,289.5,0
99314,qtwebkit/Source/WebKit/chromium/src/WebPluginLoadObserver.h,1,23
99314,qtwebkit/Source/WebKit2/UIProcess/qt/QtPageClient.cpp,10.5,190
99314,qtwebkit/Source/WebKit/chromium/src/WebIDBMetadata.cpp,7,0
99314,qtwebkit/Source/WebKit/chromium/src/FrameLoaderClientImpl.h,2.5,160
99314,qtwebkit/Source/WebKit/chromium/src/WebGeolocationError.cpp,1,28
99314,qtwebkit/Source/JavaScriptCore/dfg/DFGSpeculativeJIT.cpp,185,0
99314,qtwebkit/Source/WebKit2/WebProcess/InjectedBundle/InjectedBundle.cpp,34,333
99314,qtwebkit/Source/WebKit/efl/WebCoreSupport/DumpRenderTreeSupportEfl.h,0.5,78
99314,qtwebkit/Source/WebKit2/UIProcess/soup/WebSoupRequestManagerClient.h,1,9
99314,qtwebkit/Source/WebKit/chromium/tests/LocalizedDateICUTest.cpp,8,0
99314,qtwebkit/Source/WebKit/mac/Plugins/WebNetscapeDeprecatedFunctions.h,21.5,0
99314,qtwebkit/Source/WebKit2/Shared/API/c/cf/WKURLCF.cpp,1.5,16
99314,qtwebkit/Source/WebCore/platform/graphics/qt/PathQt.cpp,1,286
99314,qtwebkit/Source/WebCore/svg/properties/SVGAttributeToPropertyMap.cpp,3,0
99314,qtwebkit/Source/WebCore/platform/graphics/blackberry/DisplayRefreshMonitorBlackBerry.cpp,1,0
99314,qtwebkit/Source/WebCore/html/ClassList.cpp,33,93
99314,qtwebkit/Source/WebCore/rendering/RenderLayerFilterInfo.cpp,2,0
99314,qtwebkit/Source/WebCore/rendering/RenderLayerBacking.cpp,25.5,0
99314,qtwebkit/Source/WebCore/platform/network/HTTPHeaderMap.cpp,2,65
99314,qtwebkit/Source/WebKit/chromium/src/TextFieldDecoratorImpl.cpp,8,76
99314,qtwebkit/Source/WebCore/bindings/v8/WorkerContextExecutionProxy.cpp,1,0
99314,qtwebkit/Source/WebCore/platform/qt/ClipboardQt.h,1,42
99314,qtwebkit/Source/WebCore/bridge/jni/JNIUtility.h,130,0
99314,qtwebkit/Source/WebCore/platform/DateTimeChooser.h,1,1
99314,qtwebkit/Source/WebCore/platform/graphics/chromium/VDMXParser.cpp,1.5,103
99314,qtwebkit/Source/WTF/wtf/gobject/GTypedefs.h,0.5,41
99314,qtwebkit/Source/WebCore/inspector/InspectorProfilerAgent.h,1,68
99314,qtwebkit/Source/WebCore/platform/graphics/skia/FontCacheSkia.cpp,6,120
99314,qtwebkit/Source/WebKit2/Shared/WebCoreArgumentCoders.cpp,161.5,475
99314,qtwebkit/Source/JavaScriptCore/API/JSValueRef.cpp,5.5,235
99314,qtwebkit/Source/JavaScriptCore/interpreter/CallFrameClosure.h,3,27
99314,qtwebkit/Source/WebCore/platform/wx/wxcode/cairo/non-kerned-drawing.cpp,2,20
99314,qtwebkit/Source/JavaScriptCore/runtime/NamePrototype.cpp,2,35
99314,qtwebkit/Source/WebCore/css/CSSImageGeneratorValue.cpp,7,150
99314,qtwebkit/Source/WebKit2/UIProcess/API/efl/ewk_view_find_client.cpp,8,17
99314,qtwebkit/Source/WebKit2/WebProcess/WebPage/ca/LayerTreeHostCA.cpp,8,180
99314,qtwebkit/Source/WebCore/rendering/RenderThemeChromiumLinux.h,1,46
99314,qtwebkit/Source/WebKit/gtk/WebCoreSupport/FrameNetworkingContextGtk.cpp,3.5,7
99314,qtwebkit/Tools/DumpRenderTree/chromium/MockWebSpeechInputController.cpp,1,0
99314,qtwebkit/Source/WTF/wtf/url/api/ParsedURL.cpp,20,0
99314,qtwebkit/Source/WebCore/platform/graphics/texmap/TextureMapperShaderManager.cpp,2,0
99314,qtwebkit/Source/WebKit/chromium/src/AssociatedURLLoader.h,1,21
99314,qtwebkit/Source/WebCore/css/StyleSheetContents.h,1,98
99314,qtwebkit/Source/WebCore/Modules/mediastream/RTCStatsReport.cpp,32.5,32.5
99314,qtwebkit/Source/WebCore/Modules/geolocation/Geolocation.cpp,3,0
99314,qtwebkit/Source/WebKit/efl/ewk/ewk_util.cpp,19,60
99314,qtwebkit/Source/WebCore/page/ContentSecurityPolicy.cpp,29,1137
99314,qtwebkit/Source/WebCore/svg/graphics/filters/SVGFilterBuilder.h,2,0
99314,qtwebkit/Source/WebKit/blackberry/Api/BlackBerryGlobal.cpp,1.5,56
99314,qtwebkit/Source/WebCore/loader/DocumentLoadTiming.cpp,22,61
99314,qtwebkit/Source/WebCore/Modules/mediastream/RTCStatsRequestImpl.cpp,40,40
99314,qtwebkit/Source/WebCore/platform/mediastream/RTCPeerConnectionHandler.cpp,2.5,0
99314,qtwebkit/Source/WebCore/bindings/scripts/test/V8/V8TestInterface.h,1,0
99314,qtwebkit/Source/WebCore/loader/cache/MemoryCache.cpp,11,548
99314,qtwebkit/Source/WebCore/css/MediaQuery.cpp,25,85
99314,qtwebkit/Source/WebKit2/UIProcess/qt/QtPanGestureRecognizer.cpp,11,51
99314,qtwebkit/Source/WebCore/page/SuspendableTimer.cpp,1,43
99314,qtwebkit/Source/JavaScriptCore/heap/CopyVisitorInlineMethods.h,60.5,60.5
99314,qtwebkit/Source/WebCore/Modules/speech/SpeechRecognitionController.h,2,0
99314,qtwebkit/Source/WebCore/html/parser/HTMLConstructionSite.cpp,1,337
99314,qtwebkit/Source/WebCore/platform/graphics/cairo/BitmapImageCairo.cpp,5.5,89
99314,qtwebkit/Source/WebCore/platform/network/cf/ResourceRequestCFNet.cpp,2,17
99314,qtwebkit/Source/WebCore/platform/efl/AsyncFileSystemEfl.h,30.5,30.5
99314,qtwebkit/Source/WebCore/platform/sql/SQLiteDatabase.h,2.5,71
99314,qtwebkit/Source/WebCore/history/CachedPage.cpp,1,57
99314,qtwebkit/Source/WebCore/css/CSSCrossfadeValue.cpp,1,119
99314,qtwebkit/Source/WebKit2/WebProcess/WebPage/gtk/LayerTreeHostGtk.h,1,0
99314,qtwebkit/Tools/WebKitTestRunner/TestController.h,8.5,76
99314,qtwebkit/Source/WebKit/blackberry/Api/WebPage.h,2.5,252
99314,qtwebkit/Source/WebCore/css/CSSSegmentedFontFace.cpp,16.5,82
99314,qtwebkit/Source/WebKit2/WebProcess/InjectedBundle/DOM/InjectedBundleNodeHandle.cpp,2,119
99314,qtwebkit/Source/WebCore/platform/text/TextBreakIterator.cpp,5,5
99314,qtwebkit/Source/WebCore/html/ClassList.h,14,30
99314,qtwebkit/Source/WebCore/platform/leveldb/LevelDBTransaction.cpp,3,0
99314,qtwebkit/Source/WebCore/bindings/js/JSDOMGlobalObject.h,2.5,53
99314,qtwebkit/Source/WebKit/chromium/src/TextFieldDecoratorImpl.h,1,22
99314,qtwebkit/Source/JavaScriptCore/llint/LLIntOfflineAsmConfig.h,3.5,0
99314,qtwebkit/Source/WebKit/chromium/src/WebScriptController.cpp,1.5,13
99314,qtwebkit/Source/WebCore/html/DateTimeFieldsState.h,2,2
99314,qtwebkit/Source/WebCore/loader/cache/CachedImage.cpp,16,279
99314,qtwebkit/Source/JavaScriptCore/runtime/SparseArrayValueMap.h,1,1
99314,qtwebkit/Source/WebCore/editing/ReplaceSelectionCommand.cpp,42.5,871
99314,qtwebkit/Source/WebCore/platform/graphics/clutter/GraphicsLayerClutter.cpp,4.5,0
99314,qtwebkit/Source/WebCore/Modules/indexeddb/IDBIndex.cpp,36,0
99314,qtwebkit/Source/WebKit/chromium/src/ColorChooserUIController.h,1.5,0
99314,qtwebkit/Source/WebKit/blackberry/WebCoreSupport/NetworkInfoClientBlackBerry.cpp,57,57
99314,qtwebkit/Source/WebKit2/Shared/WebRenderObject.cpp,1,60
99314,qtwebkit/Source/WebCore/platform/text/LocaleWin.cpp,59,589
99314,qtwebkit/Source/WebKit2/UIProcess/API/qt/tests/qquickwebview/tst_qquickwebview.cpp,2.5,318
99314,qtwebkit/Source/WebKit2/Shared/WebPageGroupData.cpp,12,10
99314,qtwebkit/Source/WebKit2/WebProcess/InjectedBundle/API/mac/WKDOMRange.h,26.5,26.5
99314,qtwebkit/Source/WebCore/platform/graphics/MediaPlayerPrivate.h,3,0
99314,qtwebkit/Source/WebCore/Modules/indexeddb/IDBDatabaseBackendInterface.h,1,0
99314,qtwebkit/Source/WebCore/xml/XMLHttpRequest.cpp,8,829
99314,qtwebkit/Source/WebCore/bindings/scripts/test/V8/V8Float64Array.cpp,4,101
99314,qtwebkit/Source/JavaScriptCore/heap/CopyVisitor.cpp,28.5,28.5
99314,qtwebkit/Source/WebKit2/UIProcess/API/efl/ewk_settings.cpp,24.5,24.5
99314,qtwebkit/Source/WebCore/rendering/RenderBoxModelObject.h,14,205
99314,qtwebkit/Source/JavaScriptCore/bytecode/CodeBlock.cpp,5,1610
99314,qtwebkit/Source/WebKit2/WebProcess/WebConnectionToUIProcess.cpp,21,60
99314,qtwebkit/Source/WebKit/chromium/src/WebOptionElement.cpp,1,49
99314,qtwebkit/Tools/DumpRenderTree/efl/DumpRenderTreeChrome.h,2,63
99314,qtwebkit/Source/JavaScriptCore/heap/JITStubRoutineSet.cpp,2,0
99314,qtwebkit/Source/WebKit2/UIProcess/qt/QtWebPageEventHandler.cpp,36.5,412
99314,qtwebkit/Source/WebKit2/NetworkProcess/NetworkProcess.cpp,48.5,48.5
99314,qtwebkit/Source/WebKit/wince/WebCoreSupport/ChromeClientWinCE.cpp,1,269
99314,qtwebkit/Source/WebCore/inspector/WorkerRuntimeAgent.h,0.5,0
99314,qtwebkit/Source/WebCore/inspector/InspectorController.cpp,19.5,222
99314,qtwebkit/Source/WebKit/blackberry/WebCoreSupport/UserMediaClientImpl.cpp,1,0
99314,qtwebkit/Source/WebCore/page/FrameView.cpp,40,2260
99314,qtwebkit/Source/JavaScriptCore/heap/BlockAllocator.h,96,60
99314,qtwebkit/Source/WTF/wtf/MemoryInstrumentationVector.h,7.5,7.5
99314,qtwebkit/Source/WebCore/platform/efl/AsyncFileSystemEfl.cpp,64,64
99314,qtwebkit/Source/WebKit/chromium/src/DateTimeChooserImpl.cpp,18.5,18.5
99314,qtwebkit/Tools/DumpRenderTree/chromium/WebPreferences.cpp,2,163
99314,qtwebkit/Source/WebCore/xml/XSLTProcessorQt.cpp,1,0
99314,qtwebkit/Source/WebCore/platform/text/LocalizedDate.h,33.5,4
99314,qtwebkit/Source/WebCore/bindings/js/JSDOMWindowBase.h,0.5,41
99314,qtwebkit/Source/WebKit2/PluginProcess/WebProcessConnection.h,0.5,0
99314,qtwebkit/Source/Platform/chromium/public/WebLocalizedString.h,5,53
99314,qtwebkit/Source/WebKit2/UIProcess/InspectorServer/WebSocketServerConnection.cpp,2,0
99314,qtwebkit/Source/WebCore/platform/Language.cpp,1,87
99314,qtwebkit/Source/WebCore/bridge/runtime_array.cpp,2,117
99314,qtwebkit/Source/JavaScriptCore/runtime/JSSymbolTableObject.cpp,2,42
99314,qtwebkit/Source/Platform/chromium/public/WebCompositorFrame.h,22,22
99314,qtwebkit/Source/WebCore/css/CSSSelector.cpp,8.5,641
99314,qtwebkit/Source/JavaScriptCore/runtime/Structure.cpp,16.5,514
99314,qtwebkit/Source/JavaScriptCore/dfg/DFGGraph.h,3.5,0
99314,qtwebkit/Source/JavaScriptCore/runtime/MemoryStatistics.cpp,2,9
99314,qtwebkit/Source/WebKit2/Shared/ShareableSurface.cpp,7,62
99314,qtwebkit/Source/WebKit/chromium/src/IDBDatabaseBackendProxy.h,1,0
99314,qtwebkit/Source/WebCore/inspector/InspectorConsoleAgent.cpp,14.5,211
99314,qtwebkit/Source/WebKit/efl/tests/UnitTestUtils/EWKTestBase.cpp,34.5,55
99314,qtwebkit/Source/WebCore/platform/graphics/opengl/Extensions3DOpenGLCommon.h,8,27
99314,qtwebkit/Source/JavaScriptCore/runtime/InitializeThreading.cpp,2.5,18
99314,qtwebkit/Source/WebKit/chromium/src/WebDevToolsAgentImpl.h,3.5,64
99314,qtwebkit/Source/WebCore/Modules/speech/SpeechRecognitionEvent.h,0.5,0
99314,qtwebkit/Source/WebCore/platform/blackberry/ClipboardBlackBerry.h,1,27
99314,qtwebkit/Source/WebCore/rendering/mathml/RenderMathMLFraction.cpp,19.5,0
99314,qtwebkit/Source/WebCore/platform/network/blackberry/NetworkJob.h,2.5,105
99314,qtwebkit/Source/WebCore/html/shadow/DateTimeFieldElements.cpp,104,0
99314,qtwebkit/Source/WebCore/platform/text/LocaleICU.h,11.5,25
99314,qtwebkit/Source/WebCore/bridge/qt/qt_instance.cpp,3,307
99314,qtwebkit/Source/WebCore/bindings/js/ScriptCallStackFactory.cpp,2,65
99314,qtwebkit/Source/WebCore/bridge/c/c_instance.cpp,12.5,218
99314,qtwebkit/Source/WebKit/chromium/src/WebDevToolsAgentImpl.cpp,60.5,431
99314,qtwebkit/Source/WebKit2/Platform/CoreIPC/MessageReceiverMap.h,30,30
99314,qtwebkit/Source/WebKit/chromium/src/WorkerFileSystemCallbacksBridge.h,1,0
99314,qtwebkit/Source/WebCore/rendering/RenderThemeChromiumAndroid.cpp,4,51
99314,qtwebkit/Source/WebCore/inspector/InspectorDOMStorageAgent.cpp,12.5,145
99314,qtwebkit/Source/WebCore/Modules/websockets/WebSocketExtensionParser.cpp,73,73
99314,qtwebkit/Source/WebCore/platform/graphics/pango/SimpleFontDataPango.cpp,6,88
99314,qtwebkit/Source/WebCore/rendering/ExclusionPolygon.cpp,153,153
99314,qtwebkit/Source/WebKit/gtk/WebCoreSupport/FrameLoaderClientGtk.h,0.5,124
99314,qtwebkit/Source/JavaScriptCore/runtime/NumberPrototype.cpp,0.5,300
99314,qtwebkit/Source/WebCore/platform/graphics/mac/ComplexTextController.h,2,94
99314,qtwebkit/Source/WebCore/rendering/RenderTable.h,5,224
99314,qtwebkit/Source/JavaScriptCore/runtime/JSScope.cpp,1,1
99314,qtwebkit/Source/WebCore/html/NumberInputType.cpp,3,202
99314,qtwebkit/Source/WebCore/page/FrameTree.cpp,4.5,297
99314,qtwebkit/Source/WebCore/platform/graphics/Extensions3D.h,8,59
99314,qtwebkit/Source/WebKit2/UIProcess/API/efl/ewk_resource_private.h,16.5,16.5
99314,qtwebkit/Source/JavaScriptCore/dfg/DFGOperations.h,9.5,0
99314,qtwebkit/Source/WebCore/html/shadow/DateTimeNumericFieldElement.h,7.5,0
99314,qtwebkit/Source/WTF/wtf/RefCounted.h,26,117
99314,qtwebkit/Source/WebCore/html/HTMLLIElement.cpp,2,78
99314,qtwebkit/Tools/WebKitTestRunner/qt/TestControllerQt.cpp,2.5,59
99314,qtwebkit/Source/WebCore/platform/KURLWTFURL.cpp,6,0
99314,qtwebkit/Source/WebCore/platform/graphics/ca/GraphicsLayerCA.h,7,0
99314,qtwebkit/Source/WebKit/chromium/src/WebSecurityPolicy.cpp,2.5,67
99314,qtwebkit/Source/WebKit/mac/WebView/WebPreferencesPrivate.h,2.5,179
99314,qtwebkit/Source/WebKit/blackberry/WebCoreSupport/NetworkInfoClientBlackBerry.h,28,28
99314,qtwebkit/Source/WebCore/bindings/scripts/test/V8/V8TestEventConstructor.h,1,40
99314,qtwebkit/Source/WebCore/platform/text/DateTimeFormat.h,3,0
99314,qtwebkit/Source/WTF/wtf/RefCountedLeakCounter.cpp,1,41
99314,qtwebkit/Source/WebKit/gtk/WebCoreSupport/PlatformStrategiesGtk.cpp,2,64
99314,qtwebkit/Source/WebCore/platform/graphics/harfbuzz/FontPlatformDataHarfBuzz.cpp,2,211
99314,qtwebkit/Source/WebCore/page/scrolling/ScrollingStateScrollingNode.h,77,77
99314,qtwebkit/Source/WebKit2/WebProcess/WebCoreSupport/soup/WebFrameNetworkingContext.cpp,7.5,7
99314,qtwebkit/Source/WebCore/editing/MarkupAccumulator.h,2.5,69
99314,qtwebkit/Source/WebCore/plugins/PluginMainThreadScheduler.cpp,3,66
99314,qtwebkit/Source/WebCore/platform/graphics/texmap/GraphicsLayerTextureMapper.h,2,74
99314,qtwebkit/Source/WebKit/chromium/src/WebSettingsImpl.cpp,10,441
99314,qtwebkit/Source/WebCore/rendering/RenderFrameSet.cpp,2,587
99314,qtwebkit/Source/WebKit2/UIProcess/API/efl/ewk_back_forward_list_item.cpp,8,51
99314,qtwebkit/Source/WebCore/css/MediaQueryExp.cpp,83,66
99314,qtwebkit/Source/JavaScriptCore/dfg/DFGValueSource.h,31,0
99314,qtwebkit/Source/WebKit2/UIProcess/efl/WebInspectorProxyEfl.cpp,28,67
99314,qtwebkit/Source/WebCore/platform/graphics/clutter/GraphicsContext3DClutter.cpp,2.5,0
99314,qtwebkit/Source/WebCore/inspector/InspectorRuntimeAgent.h,3,49
99314,qtwebkit/Source/WebCore/html/HTMLTextFormControlElement.cpp,2,482
99314,qtwebkit/Source/WebKit2/UIProcess/API/efl/tests/UnitTestUtils/EWK2UnitTestServer.cpp,10,28
99314,qtwebkit/Source/WebCore/bindings/v8/V8DOMMap.h,4.5,106
99314,qtwebkit/Source/JavaScriptCore/runtime/JSCell.h,29.5,257
