BUGID,FNAME,CHURN,LOC
26903,qtbase/src/plugins/platforms/xcb/qxcbwindow.cpp,24.5,1207
26903,qtbase/src/widgets/kernel/qwidget_qpa.cpp,14,806
26903,qtbase/src/gui/kernel/qplatformwindow.h,1.5,52
26903,qtbase/src/plugins/platforms/windows/qwindowswindow.cpp,6,1254
26903,qtbase/src/gui/kernel/qguiapplication.cpp,1,1569
26903,qtbase/tests/auto/widgets/widgets/qlineedit/tst_qlineedit.cpp,2.5,3018
29661,qtbase/tools/configure/configureapp.cpp,5,3240
30573,qtbase/tests/auto/widgets/widgets/qcombobox/tst_qcombobox.cpp,86.5,1967
25536,qtbase/tests/auto/corelib/tools/qstring/tst_qstring.cpp,24,4342
25536,qtbase/src/corelib/tools/qstring.cpp,7.5,3329
28613,qtbase/src/gui/painting/qbackingstore.cpp,1,116
31095,qtbase/tools/configure/main.cpp,5.5,49
27537,qtbase/src/plugins/platforms/xcb/qxcbcursor.cpp,57.5,427
27537,qtbase/src/plugins/platforms/xcb/qxcbcursor.h,3.5,19
29187,qtbase/src/gui/image/qimage.cpp,3,3339
29187,qtbase/src/gui/image/qimage_p.h,3,72
29187,qtbase/tests/auto/gui/image/qimage/tst_qimage.cpp,11,1554
13280,qtbase/src/3rdparty/harfbuzz/src/harfbuzz-shaper-private.h,1,90
30565,qtbase/tests/auto/widgets/widgets/qmenubar/tst_qmenubar.cpp,3.5,799
30657,qtbase/src/widgets/kernel/qshortcut.cpp,5,273
26861,qtbase/src/plugins/platforms/windows/qwindowsfontenginedirectwrite.cpp,1,547
31022,qtbase/src/platformsupport/fbconvenience/qfbbackingstore.cpp,2.5,29
31022,qtbase/src/platformsupport/fbconvenience/qfbscreen_p.h,2,42
31022,qtbase/src/platformsupport/fbconvenience/qfbscreen.cpp,6.5,131
29161,qtbase/src/widgets/dialogs/qcolordialog.cpp,3,1216
28817,qtbase/src/widgets/dialogs/qfontdialog.cpp,2.5,560
28817,qtbase/src/widgets/dialogs/qcolordialog.cpp,2.5,1216
27714,qtbase/src/plugins/printsupport/windows/qwindowsprintersupport.cpp,2.5,41
27714,qtbase/src/printsupport/kernel/qprinterinfo_p.h,3,29
27714,qtbase/src/printsupport/kernel/qcups.cpp,10.5,373
27714,qtbase/src/plugins/platforms/cocoa/qcocoaprintersupport.h,0.5,13
27714,qtbase/src/plugins/printsupport/cups/qcupsprintersupport_p.h,0.5,28
27714,qtbase/src/printsupport/kernel/qplatformprintersupport.h,1,28
27714,qtbase/src/printsupport/kernel/qplatformprintersupport.cpp,2.5,79
27714,qtbase/src/printsupport/kernel/qcups_p.h,0.5,47
27714,qtbase/src/plugins/printsupport/windows/qwindowsprintersupport.h,0.5,14
27714,qtbase/src/printsupport/kernel/qprintengine_win.cpp,16,1425
27714,qtbase/src/printsupport/kernel/qprinterinfo.h,1.5,31
27714,qtbase/src/printsupport/kernel/qprinterinfo.cpp,9.5,93
27714,qtbase/src/plugins/printsupport/cups/qcupsprintersupport.cpp,2.5,79
27714,qtbase/src/printsupport/kernel/qprintengine_win_p.h,0.5,122
29686,qtbase/src/plugins/platforms/windows/qwindowsglcontext.cpp,5,789
31493,qtbase/src/widgets/dialogs/qdialog.cpp,5.5,521
28720,qtbase/src/tools/qdoc/htmlgenerator.cpp,6.5,3872
30553,qtbase/src/plugins/platforms/android/src/opengl/qeglfshooks_android.cpp,3.5,3.5
30553,qtbase/src/plugins/platforms/eglfs/qeglfshooks_stub.cpp,2,88
30553,qtbase/src/android/java/src/org/qtproject/qt5/android/bindings/QtActivity.java,0.5,0.5
30553,qtbase/src/plugins/platforms/eglfs/qeglfsscreen.cpp,4,34
31381,qtbase/src/plugins/platforms/windows/qwindowsdialoghelpers.cpp,19,708
25297,qtbase/src/widgets/widgets/qmdisubwindow.cpp,14,2325
25297,qtbase/tests/auto/widgets/widgets/qmdisubwindow/tst_qmdisubwindow.cpp,6,1434
13281,qtbase/src/network/ssl/qsslcontext.cpp,5.5,5.5
13281,qtbase/src/network/ssl/qsslsocket.cpp,13,947
13281,qtbase/src/network/ssl/qsslconfiguration.h,0.5,51
13281,qtbase/tests/auto/network/ssl/qsslsocket/tst_qsslsocket.cpp,33,1795
13281,qtbase/src/network/ssl/qsslconfiguration.cpp,13.5,140
13281,qtbase/src/network/ssl/qsslsocket.h,1.5,127
29046,qtbase/src/dbus/qdbuspendingreply.h,2,117
29046,qtbase/tests/auto/dbus/qdbuspendingreply/tst_qdbuspendingreply.cpp,3.5,443
29046,qtbase/src/dbus/qdbuspendingreply.cpp,14,32
29082,qtbase/src/corelib/animation/qpropertyanimation.cpp,3.5,137
30507,qtbase/src/plugins/platforms/android/src/androidjnimenu.cpp,14.5,14.5
24949,qtbase/src/gui/painting/qpdf.cpp,8,1923
30809,qtbase/src/network/kernel/qhostinfo_unix.cpp,1,178
30788,qtbase/tools/configure/configureapp.cpp,10,3240
29217,qtbase/tests/auto/sql/models/qsqltablemodel/tst_qsqltablemodel.cpp,36.5,1278
29217,qtbase/src/sql/models/qsqltablemodel.cpp,2.5,658
30255,qtbase/tests/auto/widgets/graphicsview/qgraphicsgridlayout/tst_qgraphicsgridlayout.cpp,14,2887
30255,qtbase/src/widgets/graphicsview/qgridlayoutengine.cpp,1,1346
29903,qtbase/src/widgets/itemviews/qtreewidgetitemiterator.cpp,4.5,222
29903,qtbase/tests/auto/widgets/itemviews/qtreewidgetitemiterator/tst_qtreewidgetitemiterator.cpp,13.5,1037
31670,qtbase/src/platformsupport/themes/genericunix/qgenericunixthemes.cpp,18,291
28186,qtbase/src/plugins/platforms/windows/qwindowsmime.cpp,2,1152
25434,qtbase/src/gui/text/qfontdatabase.cpp,1.5,1546
25434,qtbase/src/plugins/platforms/ios/qiostheme.h,2,2
25434,qtbase/src/gui/text/qfont.cpp,11.5,1210
25434,qtbase/src/gui/text/qfont_p.h,1.5,156
25434,qtbase/tests/auto/gui/text/qfont/tst_qfont.cpp,5.5,413
28171,qtbase/src/plugins/platforms/xcb/qxcbdrag.cpp,10,824
28171,qtbase/src/plugins/platforms/xcb/qxcbdrag.h,1,72
29773,qtbase/src/corelib/plugin/qlibrary.cpp,1,338
21150,qtbase/src/widgets/dialogs/qmessagebox.cpp,2.5,1002
30871,qtbase/src/gui/kernel/qshortcutmap.cpp,1.5,392
21895,qtbase/src/widgets/dialogs/qmessagebox.cpp,20,1002
30162,qtbase/src/gui/math3d/qvector2d.cpp,1,76
30591,qtbase/src/corelib/global/qlibraryinfo.cpp,0.5,145
30591,qtbase/qmake/property.cpp,0.5,154
30591,qtbase/src/corelib/global/qlibraryinfo.h,0.5,30
30591,qtbase/tools/configure/configureapp.cpp,5.5,3240
25294,qtbase/tests/auto/widgets/graphicsview/qgraphicsproxywidget/tst_qgraphicsproxywidget.cpp,0.5,2846
30494,qtbase/src/gui/painting/qpagedpaintdevice.cpp,1,73
30494,qtbase/tests/auto/printsupport/kernel/qprinter/tst_qprinter.cpp,19,728
30648,qtbase/src/network/ssl/qsslsocket_openssl.cpp,4,858
1,qtbase/src/plugins/platforminputcontexts/compose/main.cpp,70,70
1,qtbase/src/plugins/platforms/xcb/qxcbkeyboard.cpp,727,771
1,qtbase/src/gui/kernel/qplatforminputcontextfactory.cpp,4,39
1,qtbase/src/plugins/platforminputcontexts/compose/qcomposeplatforminputcontext.cpp,268,268
1,qtbase/src/plugins/platforms/xcb/qxcbkeyboard.h,58,32
1,qtbase/src/plugins/platforminputcontexts/compose/qcomposeplatforminputcontext.h,85,85
1,qtbase/src/corelib/thread/qbasicatomic.h,4,95
1,qtbase/src/plugins/platforminputcontexts/compose/generator/qtablegenerator.h,128,128
1,qtbase/src/plugins/platforms/xcb/qxcbconnection.cpp,118,680
1,qtbase/src/plugins/platforms/windows/qwindowsservices.cpp,4,86
1,qtbase/src/plugins/platforminputcontexts/compose/generator/qtablegenerator.cpp,402,402
1,qtbase/src/corelib/io/qfsfileengine_win.cpp,26,598
1,qtbase/src/plugins/platforms/xcb/qxcbconnection.h,14,254
1,qtbase/src/plugins/platforminputcontexts/compose/xkbcommon_workaround.h,105,105
28531,qtbase/src/plugins/platforms/windows/qwindowsbackingstore.cpp,14,103
28531,qtbase/src/plugins/platforms/windows/qwindowswindow.h,1,205
28531,qtbase/src/plugins/platforms/xcb/qxcbbackingstore.cpp,1,218
28531,qtbase/src/widgets/kernel/qwidget.cpp,5.5,5033
28531,qtbase/src/plugins/platforms/cocoa/qcocoawindow.h,0.5,72
28531,qtbase/src/plugins/platforms/windows/qwindowswindow.cpp,24,1254
30014,qtbase/src/corelib/kernel/qvariant.cpp,140,1484
15379,qtbase/src/corelib/kernel/qcorecmdlineargs_p.h,3.5,9
622977,qtbase/src/corelib/plugin/qlibrary.cpp,7,338
622977,qtbase/src/corelib/plugin/qlibrary_p.h,2,39
28787,qtbase/src/network/socket/qnativesocketengine_win.cpp,22,949
31073,qtbase/src/widgets/kernel/qformlayout.cpp,2,1168
23120,qtbase/src/corelib/global/qglobal.cpp,8.5,161
29099,qtbase/src/gui/painting/qdrawhelper.cpp,7.5,4413
27681,qtbase/src/plugins/platforms/xcb/qxcbkeyboard.cpp,363.5,771
27681,qtbase/src/plugins/platforms/xcb/qxcbconnection.h,7,254
27681,qtbase/src/plugins/platforms/xcb/qxcbkeyboard.h,29,32
27681,qtbase/src/plugins/platforms/xcb/qxcbconnection.cpp,59,680
28965,qtbase/src/gui/kernel/qwindowsysteminterface.h,1,97
28965,qtbase/src/gui/kernel/qwindowsysteminterface.cpp,2,433
28965,qtbase/src/gui/kernel/qwindowsysteminterface_p.h,3,275
28965,qtbase/src/plugins/platforms/cocoa/qcocoawindow.h,1,72
28965,qtbase/src/gui/kernel/qguiapplication.cpp,1.5,1569
28965,qtbase/src/plugins/platforms/cocoa/qnswindowdelegate.h,0.5,14
28156,qtbase/examples/xml/rsslisting/rsslisting.cpp,1,108
28156,qtbase/tests/baselineserver/shared/baselineprotocol.cpp,1,336
28156,qtbase/tests/auto/corelib/kernel/qmimedata/tst_qmimedata.cpp,3,181
28156,qtbase/doc/src/snippets/code/src_network_access_qhttp.cpp,3,48
28156,qtbase/src/network/doc/snippets/code/src_network_access_qnetworkdiskcache.cpp,2,13
28156,qtbase/src/corelib/doc/snippets/code/src_corelib_io_qurl.cpp,4,17
28156,qtbase/tests/auto/corelib/tools/qbytearray/tst_qbytearray.cpp,4,1457
28156,qtbase/tests/auto/corelib/io/qurl/tst_qurl.cpp,38,2617
28156,qtbase/examples/widgets/widgets/stylesheet/mainwindow.cpp,1,23
28156,qtbase/tests/auto/network/access/qnetworkrequest/tst_qnetworkrequest.cpp,1,376
28156,qtbase/src/widgets/dialogs/qwizard.cpp,1,2060
28156,qtbase/src/xml/doc/snippets/code/src_xml_dom_qdom.cpp,4,89
28156,qtbase/src/widgets/kernel/qlayoutitem.cpp,1,363
28156,qtbase/src/corelib/io/qurl.cpp,1,1333
28156,qtbase/tests/auto/network/kernel/qnetworkproxyfactory/tst_qnetworkproxyfactory.cpp,4,199
28156,qtbase/tests/auto/corelib/io/qurlquery/tst_qurlquery.cpp,6,555
28156,qtbase/tests/auto/sql/kernel/qsqldatabase/tst_databases.h,18,325
28156,qtbase/tests/auto/corelib/kernel/qvariant/tst_qvariant.cpp,1,2573
28156,qtbase/src/corelib/doc/snippets/code/src_corelib_tools_qbytearray.cpp,5,180
28156,qtbase/src/network/doc/snippets/code/src_network_kernel_qhostinfo.cpp,3,23
28156,qtbase/src/network/doc/snippets/code/src_network_access_qnetworkaccessmanager.cpp,2,18
28156,qtbase/tests/auto/network/access/qnetworkcookie/tst_qnetworkcookie.cpp,25,527
28156,qtbase/src/corelib/doc/snippets/qxmlstreamwriter/main.cpp,2,23
28156,qtbase/tests/benchmarks/network/kernel/qhostinfo/main.cpp,1,53
28156,qtbase/src/gui/image/qpixmapcache.cpp,1,343
28156,qtbase/tests/auto/network/access/qnetworkcookiejar/tst_qnetworkcookiejar.cpp,40,335
28156,qtbase/tests/baselineserver/src/baselineserver.cpp,2,454
1243,qtbase/src/3rdparty/pcre/config.h,2,0
29286,qtbase/qmake/generators/win32/msvc_vcproj.cpp,0.5,1127
29286,qtbase/qmake/generators/win32/msvc_objectmodel.h,0.5,959
29286,qtbase/qmake/generators/win32/msbuild_objectmodel.cpp,6,1703
29455,qtbase/src/sql/drivers/ibase/qsql_ibase.cpp,11.5,1502
31019,qtbase/src/gui/kernel/qwindow.cpp,4,791
31019,qtbase/src/gui/kernel/qwindow.h,0.5,188
29352,qtbase/src/corelib/doc/snippets/code/src_corelib_global_qglobal.cpp,1,263
30084,qtbase/src/plugins/platforms/xcb/qxcbwindow.cpp,9,1207
27266,qtbase/src/corelib/kernel/qeventdispatcher_win.cpp,4,662
28912,qtbase/tests/auto/corelib/io/qdir/tst_qdir.cpp,4,1294
28912,qtbase/src/corelib/io/qfilesystemengine_unix.cpp,1,347
20490,qtbase/src/widgets/itemviews/qabstractitemview.cpp,1.5,2406
20490,qtbase/tests/auto/widgets/itemviews/qabstractitemview/tst_qabstractitemview.cpp,12,964
31059,qtbase/src/widgets/kernel/qwidgetwindow.cpp,3,430
15596,qtbase/qmake/generators/win32/winmakefile.cpp,1,758
30711,qtbase/qmake/generators/win32/msvc_objectmodel.h,5.5,959
30711,qtbase/qmake/generators/win32/msvc_objectmodel.cpp,16.5,2573
30462,qtbase/src/widgets/dialogs/qwizard_win.cpp,9,570
30462,qtbase/src/widgets/dialogs/qwizard.cpp,5,2060
26766,qtbase/src/gui/painting/qrasterizer.cpp,1,947
29440,qtbase/src/tools/qdoc/generator.cpp,4,1630
30322,qtbase/src/corelib/global/qlibraryinfo.cpp,2,145
29465,qtbase/tools/configure/configureapp.cpp,3.5,3240
31016,qtbase/src/opengl/qgl_p.h,2,436
31016,qtbase/src/opengl/qgl_qpa.cpp,4.5,289
31016,qtbase/src/widgets/kernel/qwidget_qpa.cpp,2,806
3570,qtbase/tests/auto/corelib/io/qfile/tst_qfile.cpp,5,2182
3570,qtbase/src/corelib/io/qfile.cpp,7.5,403
3570,qtbase/src/corelib/io/qfilesystemengine_win.cpp,37.5,842
3570,qtbase/src/corelib/io/qfilesystemengine_p.h,0.5,35
3570,qtbase/src/corelib/io/qfilesystemengine_unix.cpp,8,347
30595,qtbase/src/widgets/widgets/qmenu.cpp,2,2050
30595,qtbase/src/widgets/styles/qgtkstyle.cpp,2,2690
30595,qtbase/tests/auto/widgets/widgets/qmenu/tst_qmenu.cpp,28.5,668
30595,qtbase/src/widgets/styles/qfusionstyle.cpp,1,1
31132,qtbase/src/plugins/platforms/xcb/qxcbkeyboard.cpp,11.5,771
30653,qtbase/tests/auto/widgets/itemviews/qtableview/tst_qtableview.cpp,17,3236
30653,qtbase/src/widgets/itemviews/qtableview.cpp,5.5,2093
30181,qtbase/src/gui/painting/qbackingstore.cpp,1,116
2591,qtbase/src/corelib/kernel/qcoreapplication.cpp,1,910
2591,qtbase/src/gui/kernel/qguiapplication.cpp,1,1569
2591,qtbase/src/widgets/kernel/qapplication.cpp,3,2194
28953,qtbase/src/tools/qdoc/cppcodeparser.cpp,44,1961
28953,qtbase/src/tools/qdoc/cppcodeparser.h,11.5,130
31644,qtbase/src/plugins/platforms/android/src/androidjniinput.cpp,2,2
28769,qtbase/src/widgets/styles/qgtkstyle_p.cpp,5.5,894
29224,qtbase/src/widgets/styles/qwindowsvistastyle.cpp,1,2224
29077,qtbase/tests/auto/other/qaccessibility/tst_qaccessibility.cpp,2.5,2205
29077,qtbase/src/plugins/platforms/windows/accessible/qwindowsmsaaaccessible.cpp,3.5,947
29498,qtbase/src/dbus/qdbusintegrator.cpp,1,1738
29498,qtbase/tests/auto/dbus/qdbusabstractinterface/tst_qdbusabstractinterface.cpp,3,972
29498,qtbase/src/dbus/qdbusabstractinterface.cpp,9.5,424
20292,qtbase/src/widgets/dialogs/qwizard_win_p.h,1,77
20292,qtbase/src/widgets/dialogs/qwizard_win.cpp,3,570
31386,qtbase/src/plugins/platforms/windows/qwindowsmousehandler.cpp,5,197
31386,qtbase/src/plugins/platforms/windows/qwindowsintegration.cpp,2,266
26453,qtbase/src/corelib/global/qglobal.h,2,189
28467,qtbase/src/corelib/json/qjsonwriter.cpp,1,190
28467,qtbase/tests/auto/corelib/json/tst_qtjson.cpp,38.5,1647
28735,qtbase/src/corelib/io/qprocess_win.cpp,2,604
30217,qtbase/src/opengl/qglpaintdevice.cpp,3,134
28246,qtbase/tests/manual/filetest/main.cpp,71,71
30909,qtbase/src/plugins/platforms/eglfs/qeglfswindow.cpp,0.5,68
30024,qtbase/src/network/socket/qnativesocketengine.cpp,5,601
30024,qtbase/tests/auto/network/socket/platformsocketengine/tst_platformsocketengine.cpp,1,430
31166,qtbase/src/gui/kernel/qwindow.cpp,0.5,791
31166,qtbase/src/plugins/platforms/windows/qwindowswindow.h,1.5,205
31166,qtbase/src/plugins/platforms/windows/qwindowswindow.cpp,4.5,1254
30420,qtbase/tests/auto/corelib/tools/qdatetime/tst_qdatetime.cpp,7.5,1326
30346,qtbase/src/corelib/itemmodels/qabstractitemmodel.h,1,297
30346,qtbase/tests/auto/corelib/itemmodels/qabstractitemmodel/tst_qabstractitemmodel.cpp,2,1790
30921,qtbase/src/corelib/global/qglobal.h,2,189
29838,qtbase/tools/configure/configureapp.cpp,1,3240
28088,qtbase/src/sql/drivers/sqlite/qsql_sqlite.h,13.5,58
28088,qtbase/src/sql/drivers/tds/qsql_tds.cpp,11,544
28088,qtbase/src/sql/drivers/sqlite2/qsql_sqlite2.h,12,60
28088,qtbase/src/sql/drivers/ibase/qsql_ibase.h,12.5,65
28088,qtbase/src/sql/drivers/ibase/qsql_ibase.cpp,24.5,1502
28088,qtbase/src/sql/drivers/tds/qsql_tds.h,10.5,55
28088,qtbase/src/sql/drivers/oci/qsql_oci.h,14,65
28088,qtbase/src/sql/drivers/sqlite2/qsql_sqlite2.cpp,12.5,411
28088,qtbase/src/sql/drivers/sqlite/qsql_sqlite.cpp,14,589
28088,qtbase/src/sql/drivers/oci/qsql_oci.cpp,14,2144
312415,qtbase/src/corelib/io/qsavefile_p.h,1.5,1.5
312415,qtbase/src/corelib/io/qsavefile.h,1.5,1.5
312415,qtbase/tests/auto/corelib/io/qsavefile/tst_qsavefile.cpp,42.5,42.5
312415,qtbase/src/corelib/io/qsavefile.cpp,50.5,50.5
28971,qtbase/src/network/socket/qnativesocketengine_win.cpp,22,949
4206,qtbase/src/widgets/itemviews/qtableview.cpp,40.5,2093
28696,qtbase/tests/auto/other/qaccessibility/tst_qaccessibility.cpp,11,2205
31285,qtbase/src/plugins/platforms/windows/qwindowskeymapper.cpp,7,821
25036,qtbase/tests/auto/gui/painting/qpainter/tst_qpainter.cpp,29,3294
25036,qtbase/src/gui/painting/qcosmeticstroker.cpp,6,760
29314,qtbase/src/tools/qdoc/helpprojectwriter.h,2,55
29314,qtbase/src/tools/qdoc/helpprojectwriter.cpp,70,565
30133,qtbase/tests/auto/widgets/util/qscroller/tst_qscroller.cpp,0.5,349
29978,qtbase/src/plugins/platforms/xcb/qxcbcursor.cpp,1,427
25598,qtbase/src/widgets/itemviews/qtreewidget.cpp,2,1665
31579,qtbase/src/gui/painting/qcosmeticstroker_p.h,1,77
31579,qtbase/src/gui/painting/qcosmeticstroker.cpp,21,760
8764,qtbase/src/plugins/platforms/windows/qwindowskeymapper.cpp,6,821
29425,qtbase/src/network/kernel/qnetworkproxy_blackberry.cpp,15,15
29425,qtbase/src/network/kernel/qnetworkproxy.cpp,1,509
30077,qtbase/src/plugins/platforms/windows/qwindowsglcontext.cpp,4,789
5111,qtbase/tests/manual/qtexteditlist/main.cpp,26,26
5111,qtbase/tests/manual/qtexteditlist/widget.cpp,64.5,64.5
5111,qtbase/tests/manual/qtexteditlist/widget.h,33.5,33.5
5111,qtbase/src/gui/text/qtextdocumentlayout.cpp,7.5,2451
28902,qtbase/qmake/generators/win32/winmakefile.cpp,1,758
29365,qtbase/src/widgets/util/qscroller.cpp,1,1188
29943,qtbase/tests/auto/opengl/qgl/tst_qgl.cpp,6.5,1361
30855,qtbase/src/widgets/kernel/qwidget_qpa.cpp,3.5,806
29130,qtbase/src/corelib/kernel/qobject_impl.h,3,118
29680,qtbase/src/widgets/kernel/qwidget.cpp,2,5033
29680,qtbase/tests/auto/widgets/kernel/qwidget/tst_qwidget.cpp,13,6703
29755,qtbase/src/corelib/doc/snippets/plugins/extrafiltersplugin.h,32.5,32.5
29755,qtbase/src/corelib/doc/snippets/timers/analogclock.cpp,72.5,72.5
29755,qtbase/src/corelib/itemmodels/qabstractitemmodel.cpp,0.5,1230
29755,qtbase/src/corelib/doc/snippets/plugins/interfaces.h,57,57
29094,qtbase/src/corelib/xml/qxmlstream.cpp,8,2056
29704,qtbase/src/gui/painting/qpagedpaintdevice.h,1.5,31
31140,qtbase/src/network/ssl/qsslsocket_openssl.cpp,1,858
31140,qtbase/src/network/ssl/qsslsocket_openssl_symbols_p.h,3,137
31140,qtbase/src/network/ssl/qsslsocket_openssl_symbols.cpp,3,357
28738,qtbase/src/widgets/styles/qcommonstyle.cpp,1,4958
28738,qtbase/src/widgets/dialogs/qmessagebox.cpp,15,1002
14332,qtbase/src/widgets/dialogs/qcolordialog_p.h,3.5,55
14332,qtbase/src/widgets/dialogs/qcolordialog.cpp,60,1216
14332,qtbase/src/widgets/dialogs/qcolordialog.h,2,59
31446,qtbase/src/plugins/platforms/xcb/qxcbxsettings.cpp,11,11
28855,qtbase/tests/manual/dialogs/filedialogpanel.cpp,2,2
28855,qtbase/src/widgets/dialogs/qfiledialog_p.h,0.5,228
28855,qtbase/src/widgets/dialogs/qfiledialog.cpp,3.5,1893
28855,qtbase/src/widgets/dialogs/qfiledialog.h,0.5,164
28885,qtbase/src/corelib/tools/qstring.cpp,6.5,3329
30724,qtbase/src/plugins/platforms/windows/qwindowswindow.h,1.5,205
30724,qtbase/src/plugins/platforms/windows/qwindowswindow.cpp,13.5,1254
31403,qtbase/src/opengl/qgl_p.h,10.5,436
31403,qtbase/src/opengl/qgl.cpp,2.5,2285
31667,qtbase/src/network/access/qnetworkrequest.cpp,1.5,464
30715,qtbase/src/widgets/itemviews/qitemdelegate.cpp,2.5,759
30295,qtbase/src/corelib/io/qnoncontiguousbytedevice.cpp,2,272
31096,qtbase/src/tools/qdoc/node.cpp,4.5,1845
31096,qtbase/src/tools/qdoc/qdocindexfiles.cpp,3.5,3.5
28982,qtbase/src/corelib/itemmodels/qabstractproxymodel.h,1.5,46
28982,qtbase/tests/auto/corelib/itemmodels/qsortfilterproxymodel/tst_qsortfilterproxymodel.cpp,20.5,2969
28982,qtbase/src/corelib/itemmodels/qabstractproxymodel.cpp,4.5,175
30821,qtbase/src/corelib/io/qresource.cpp,1,963
29730,qtbase/tests/auto/network/ssl/qsslsocket/tst_qsslsocket.cpp,5.5,1795
18242,qtbase/src/widgets/kernel/qstackedlayout.cpp,13.5,272
18242,qtbase/tests/auto/widgets/widgets/qstackedwidget/tst_qstackedwidget.cpp,44,44
29926,qtbase/src/widgets/styles/qcommonstyle.cpp,3,4958
28669,qtbase/src/widgets/widgets/qscrollbar.cpp,1,375
29684,qtbase/src/widgets/kernel/qwidget.cpp,4,5033
28667,qtbase/src/gui/kernel/qwindow.h,2,188
29421,qtbase/src/network/bearer/qnetworkconfiguration_p.h,5.5,31
29421,qtbase/src/plugins/bearer/blackberry/qbbengine.cpp,7,246
30054,qtbase/tests/auto/corelib/tools/qstring/tst_qstring.cpp,9,4342
30054,qtbase/src/corelib/tools/qstring.cpp,5,3329
28264,qtbase/src/plugins/platforms/windows/qwindowsfontengine.cpp,9,976
28709,qtbase/src/gui/painting/qpainter.cpp,2,3770
29871,qtbase/src/platformsupport/themes/genericunix/qgenericunixthemes.cpp,1,291
29871,qtbase/src/gui/kernel/qplatformtheme.cpp,1,100
29871,qtbase/src/gui/kernel/qplatformintegration.cpp,1,114
29871,qtbase/src/gui/kernel/qplatformtheme.h,1.5,122
29871,qtbase/src/widgets/styles/qcommonstyle.cpp,8,4958
29871,qtbase/src/gui/kernel/qplatformintegration.h,1.5,68
29871,qtbase/src/gui/kernel/qstylehints.cpp,4.5,64
29871,qtbase/src/widgets/styles/qwindowsstyle.cpp,7.5,2343
29871,qtbase/src/gui/kernel/qstylehints.h,0.5,24
29871,qtbase/src/widgets/widgets/qlineedit.cpp,6.5,883
30329,qtbase/examples/network/torrent/peerwireclient.h,4.5,124
30329,qtbase/examples/network/torrent/trackerclient.cpp,24.5,165
30329,qtbase/examples/network/torrent/peerwireclient.cpp,4,466
30329,qtbase/examples/network/torrent/main.cpp,0.5,10
10032,qtbase/src/plugins/platforms/windows/qwindowskeymapper.cpp,6,821
29288,qtbase/src/corelib/json/qjsonparser.cpp,10.5,617
29288,qtbase/src/corelib/json/qjson.cpp,5.5,317
29288,qtbase/src/corelib/json/qjsonobject.cpp,8,276
29288,qtbase/src/corelib/json/qjsondocument.h,1.5,70
29288,qtbase/src/corelib/json/qjsonarray.cpp,12,226
29288,qtbase/src/corelib/json/qjson_p.h,2.5,527
30994,qtbase/src/plugins/platforms/linuxfb/qlinuxfbscreen.cpp,4.5,295
29313,qtbase/src/plugins/platforms/android/src/androidjnimain.cpp,13.5,13.5
28104,qtbase/qmake/generators/mac/pbuilder_pbx.cpp,2,1550
26424,qtbase/tests/auto/widgets/widgets/qmdiarea/tst_qmdiarea.cpp,0.5,1953
26424,qtbase/tests/auto/widgets/kernel/qwidget/tst_qwidget.cpp,2,6703
26424,qtbase/src/plugins/platforms/windows/qwindowswindow.cpp,2,1254
29972,qtbase/tests/auto/network/socket/qtcpsocket/tst_qtcpsocket.cpp,1,1914
30847,qtbase/src/plugins/platforms/android/src/qandroidplatformintegration.cpp,0.5,0.5
30847,qtbase/src/plugins/platforms/android/src/qandroidinputcontext.cpp,14,14
30847,qtbase/src/plugins/platforms/android/src/qandroidplatformservices.cpp,10,10
29194,qtbase/src/gui/image/qbmphandler.cpp,4,688
29194,qtbase/tests/auto/gui/image/qimagereader/tst_qimagereader.cpp,0.5,1470
20172,qtbase/src/sql/drivers/db2/qsql_db2.cpp,1,1421
31638,qtbase/src/opengl/qglframebufferobject.cpp,0.5,582
28204,qtbase/src/corelib/kernel/qvariant.cpp,2,1484
28764,qtbase/tests/benchmarks/network/access/qnetworkreply/tst_qnetworkreply.cpp,13,586
30473,qtbase/src/plugins/platforms/android/src/qandroidplatformintegration.h,1.5,1.5
30473,qtbase/src/gui/kernel/qplatformintegration.cpp,4,114
30473,qtbase/src/plugins/platforms/android/src/opengl/qandroidopenglplatformwindow.h,6.5,6.5
30473,qtbase/src/gui/kernel/qplatformintegration.h,1.5,68
30473,qtbase/src/plugins/platforms/android/src/opengl/qandroidopenglcontext.cpp,7,7
30473,qtbase/src/plugins/platforms/android/src/opengl/qeglfshooks_android.cpp,0.5,0.5
30473,qtbase/src/plugins/platforms/android/src/qandroidplatformintegration.cpp,16.5,16.5
30473,qtbase/src/plugins/platforms/android/src/androidjnimain.cpp,9.5,9.5
30473,qtbase/src/widgets/kernel/qwidget_qpa.cpp,6.5,806
30473,qtbase/src/plugins/platforms/android/src/opengl/qandroidopenglplatformwindow.cpp,29,29
22653,qtbase/src/gui/text/qtextformat.cpp,0.5,776
2,qtbase/src/plugins/platforms/xcb/qxcbkeyboard.cpp,727,771
2,qtbase/src/plugins/platforms/xcb/qxcbconnection.h,14,254
2,qtbase/src/plugins/platforms/xcb/qxcbkeyboard.h,58,32
2,qtbase/src/plugins/platforms/xcb/qxcbconnection.cpp,118,680
18802,qtbase/src/corelib/kernel/qmetaobject.cpp,4.5,1667
18802,qtbase/src/corelib/doc/snippets/qmetaobject-revision/window.cpp,33,33
