BUGID,FNAME,CHURN,LOC
28132,qtbase/qmake/generators/makefile.cpp,18,2938
29486,qtbase/qmake/generators/unix/unixmake2.cpp,5.5,1211
29143,qtbase/qmake/generators/win32/msvc_objectmodel.cpp,7.5,2618
28306,qtbase/src/gui/kernel/qguiapplication.cpp,0.5,1693
30751,qtbase/src/android/java/src/org/qtproject/qt5/android/bindings/QtActivity.java,58,1119
29700,qtbase/qmake/generators/makefile.cpp,3.5,2938
20403,qtbase/src/widgets/widgets/qmenu.cpp,1,2113
20403,qtbase/tests/auto/widgets/widgets/qmenu/tst_qmenu.cpp,8.5,707
31317,qtbase/src/tools/qdoc/codemarker.cpp,3.5,497
26903,qtbase/src/gui/kernel/qplatformwindow.cpp,19.5,210
26903,qtbase/src/gui/kernel/qwindow.cpp,8.5,1030
26903,qtbase/tests/auto/opengl/qgl/tst_qgl.cpp,4,1352
26903,qtbase/src/gui/kernel/qwindow_p.h,1,86
26903,qtbase/tests/auto/widgets/kernel/qwidget/tst_qwidget.cpp,1,7178
26903,qtbase/src/plugins/platforms/xcb/qxcbwindow.cpp,24.5,1505
26903,qtbase/src/widgets/kernel/qwidget_qpa.cpp,14,785
26903,qtbase/src/gui/kernel/qplatformwindow.h,1.5,58
26903,qtbase/src/plugins/platforms/windows/qwindowswindow.cpp,6,1465
26903,qtbase/src/gui/kernel/qguiapplication.cpp,1,1693
26903,qtbase/tests/auto/widgets/widgets/qlineedit/tst_qlineedit.cpp,2.5,3051
31984,qtbase/src/plugins/platforms/android/src/qandroidplatformintegration.h,1,60
31984,qtbase/src/plugins/platforms/android/src/qandroidplatformintegration.cpp,5,132
29661,qtbase/tools/configure/configureapp.cpp,5,3488
30573,qtbase/tests/auto/widgets/widgets/qcombobox/tst_qcombobox.cpp,86.5,2109
25536,qtbase/tests/auto/corelib/tools/qstring/tst_qstring.cpp,24,4443
25536,qtbase/src/corelib/tools/qstring.cpp,7.5,3468
28613,qtbase/src/gui/painting/qbackingstore.cpp,1,114
31095,qtbase/tools/configure/main.cpp,5.5,52
32069,qtbase/src/gui/kernel/qwindow.h,1,207
27537,qtbase/src/plugins/platforms/xcb/qxcbcursor.cpp,57.5,439
27537,qtbase/src/plugins/platforms/xcb/qxcbcursor.h,3.5,20
29187,qtbase/src/gui/image/qimage.cpp,3,3347
29187,qtbase/src/gui/image/qimage_p.h,3,73
29187,qtbase/tests/auto/gui/image/qimage/tst_qimage.cpp,11,1648
13280,qtbase/src/3rdparty/harfbuzz/src/harfbuzz-shaper-private.h,1,90
30565,qtbase/tests/auto/widgets/widgets/qmenubar/tst_qmenubar.cpp,3.5,824
30657,qtbase/src/widgets/kernel/qshortcut.cpp,5,297
26861,qtbase/src/plugins/platforms/windows/qwindowsfontenginedirectwrite.cpp,1,552
31022,qtbase/src/platformsupport/fbconvenience/qfbbackingstore.cpp,2.5,32
31022,qtbase/src/platformsupport/fbconvenience/qfbscreen_p.h,2,50
31022,qtbase/src/platformsupport/fbconvenience/qfbscreen.cpp,6.5,179
29161,qtbase/src/widgets/dialogs/qcolordialog.cpp,3,1217
28817,qtbase/src/widgets/dialogs/qfontdialog.cpp,2.5,561
28817,qtbase/src/widgets/dialogs/qcolordialog.cpp,2.5,1217
27714,qtbase/src/plugins/printsupport/windows/qwindowsprintersupport.cpp,2.5,45
27714,qtbase/src/printsupport/kernel/qprinterinfo_p.h,3,32
27714,qtbase/src/printsupport/kernel/qcups.cpp,10.5,390
27714,qtbase/src/plugins/platforms/cocoa/qcocoaprintersupport.h,0.5,14
27714,qtbase/src/plugins/printsupport/cups/qcupsprintersupport_p.h,0.5,27
27714,qtbase/src/printsupport/kernel/qplatformprintersupport.h,1,27
27714,qtbase/src/printsupport/kernel/qplatformprintersupport.cpp,2.5,83
27714,qtbase/src/printsupport/kernel/qcups_p.h,0.5,48
27714,qtbase/src/plugins/printsupport/windows/qwindowsprintersupport.h,0.5,13
27714,qtbase/src/printsupport/kernel/qprintengine_win.cpp,16,1536
27714,qtbase/src/printsupport/kernel/qprinterinfo.h,1.5,30
27714,qtbase/src/printsupport/kernel/qprinterinfo.cpp,9.5,102
27714,qtbase/src/plugins/printsupport/cups/qcupsprintersupport.cpp,2.5,83
27714,qtbase/src/printsupport/kernel/qprintengine_win_p.h,0.5,123
29686,qtbase/src/plugins/platforms/windows/qwindowsglcontext.cpp,5,792
31493,qtbase/src/widgets/dialogs/qdialog.cpp,5.5,520
28720,qtbase/src/tools/qdoc/htmlgenerator.cpp,6.5,3746
30553,qtbase/src/plugins/platforms/android/src/opengl/qeglfshooks_android.cpp,3.5,81
30553,qtbase/src/plugins/platforms/eglfs/qeglfshooks_stub.cpp,2,170
30553,qtbase/src/android/java/src/org/qtproject/qt5/android/bindings/QtActivity.java,0.5,1119
30553,qtbase/src/plugins/platforms/eglfs/qeglfsscreen.cpp,4,38
31381,qtbase/src/plugins/platforms/windows/qwindowsdialoghelpers.cpp,19,1174
25297,qtbase/src/widgets/widgets/qmdisubwindow.cpp,14,2322
25297,qtbase/tests/auto/widgets/widgets/qmdisubwindow/tst_qmdisubwindow.cpp,6,1482
13281,qtbase/src/network/ssl/qsslcontext.cpp,5.5,177
13281,qtbase/src/network/ssl/qsslsocket.cpp,13,975
13281,qtbase/src/network/ssl/qsslconfiguration.h,0.5,53
13281,qtbase/tests/auto/network/ssl/qsslsocket/tst_qsslsocket.cpp,33,1856
13281,qtbase/src/network/ssl/qsslconfiguration.cpp,13.5,158
13281,qtbase/src/network/ssl/qsslsocket.h,1.5,126
29046,qtbase/src/dbus/qdbuspendingreply.h,2,117
29046,qtbase/tests/auto/dbus/qdbuspendingreply/tst_qdbuspendingreply.cpp,3.5,450
29046,qtbase/src/dbus/qdbuspendingreply.cpp,14,30
29082,qtbase/src/corelib/animation/qpropertyanimation.cpp,3.5,139
30507,qtbase/src/plugins/platforms/android/src/androidjnimenu.cpp,14.5,291
31594,qtbase/src/network/access/qhttpnetworkconnection_p.h,2,105
31594,qtbase/src/network/access/qhttpnetworkconnection.cpp,16,861
31594,qtbase/src/network/access/qnetworkreplyhttpimpl.cpp,1.5,1323
31594,qtbase/src/network/access/qhttpnetworkconnectionchannel.cpp,0.5,816
31594,qtbase/src/network/access/qhttpnetworkrequest_p.h,2,78
31594,qtbase/src/network/access/qhttpnetworkrequest.cpp,8,221
31594,qtbase/tests/benchmarks/network/access/qnetworkreply/tst_qnetworkreply.cpp,10,608
24949,qtbase/src/gui/painting/qpdf.cpp,8,1933
31934,qtbase/src/plugins/platforms/qnx/qqnxwindow.cpp,0.5,494
31934,qtbase/src/plugins/platforms/qnx/qqnxglcontext.cpp,1.5,210
31934,qtbase/src/plugins/platforms/qnx/qqnxrasterbackingstore.cpp,3.5,89
29918,qtbase/src/openglextensions/qopenglextensions.cpp,28.5,5537
29918,qtbase/src/openglextensions/qopenglextensions.h,28.5,15007
30809,qtbase/src/network/kernel/qhostinfo_unix.cpp,1,178
30788,qtbase/tools/configure/configureapp.cpp,10,3488
29217,qtbase/tests/auto/sql/models/qsqltablemodel/tst_qsqltablemodel.cpp,36.5,1618
29217,qtbase/src/sql/models/qsqltablemodel.cpp,2.5,714
30255,qtbase/tests/auto/widgets/graphicsview/qgraphicsgridlayout/tst_qgraphicsgridlayout.cpp,14,2896
30255,qtbase/src/widgets/graphicsview/qgridlayoutengine.cpp,1,1346
29903,qtbase/src/widgets/itemviews/qtreewidgetitemiterator.cpp,4.5,221
29903,qtbase/tests/auto/widgets/itemviews/qtreewidgetitemiterator/tst_qtreewidgetitemiterator.cpp,13.5,1059
31670,qtbase/src/platformsupport/themes/genericunix/qgenericunixthemes.cpp,18,346
31790,qtbase/src/printsupport/dialogs/qpagesetupdialog_unix.cpp,2,415
31790,qtbase/src/printsupport/dialogs/qpagesetupdialog.cpp,2.5,54
31790,qtbase/src/printsupport/dialogs/qpagesetupdialog_p.h,0.5,15
28186,qtbase/src/plugins/platforms/windows/qwindowsmime.cpp,2,1151
25434,qtbase/src/gui/text/qfontdatabase.cpp,1.5,1447
25434,qtbase/src/plugins/platforms/ios/qiostheme.h,2,13
25434,qtbase/src/gui/text/qfont.cpp,11.5,1244
25434,qtbase/src/gui/text/qfont_p.h,1.5,160
25434,qtbase/tests/auto/gui/text/qfont/tst_qfont.cpp,5.5,450
28171,qtbase/src/plugins/platforms/xcb/qxcbdrag.cpp,10,819
28171,qtbase/src/plugins/platforms/xcb/qxcbdrag.h,1,75
29773,qtbase/src/corelib/plugin/qlibrary.cpp,1,395
21150,qtbase/src/widgets/dialogs/qmessagebox.cpp,2.5,1037
30871,qtbase/src/gui/kernel/qshortcutmap.cpp,1.5,392
21895,qtbase/src/widgets/dialogs/qmessagebox.cpp,20,1037
30162,qtbase/src/gui/math3d/qvector2d.cpp,1,92
30591,qtbase/src/corelib/global/qlibraryinfo.cpp,0.5,148
30591,qtbase/qmake/property.cpp,0.5,146
30591,qtbase/src/corelib/global/qlibraryinfo.h,0.5,31
30591,qtbase/tools/configure/configureapp.cpp,5.5,3488
25294,qtbase/tests/auto/widgets/graphicsview/qgraphicsproxywidget/tst_qgraphicsproxywidget.cpp,0.5,2845
30494,qtbase/src/gui/painting/qpagedpaintdevice.cpp,1,73
30494,qtbase/tests/auto/printsupport/kernel/qprinter/tst_qprinter.cpp,19,845
30648,qtbase/src/network/ssl/qsslsocket_openssl.cpp,4,759
1,qtbase/src/plugins/platforminputcontexts/compose/main.cpp,70,16
1,qtbase/src/plugins/platforms/xcb/qxcbkeyboard.cpp,727,776
1,qtbase/src/gui/kernel/qplatforminputcontextfactory.cpp,4,39
1,qtbase/src/plugins/platforminputcontexts/compose/qcomposeplatforminputcontext.cpp,268,161
1,qtbase/src/plugins/platforms/xcb/qxcbkeyboard.h,58,39
1,qtbase/src/plugins/platforminputcontexts/compose/qcomposeplatforminputcontext.h,85,26
1,qtbase/src/corelib/thread/qbasicatomic.h,4,92
1,qtbase/src/plugins/platforminputcontexts/compose/generator/qtablegenerator.h,128,63
1,qtbase/src/plugins/platforms/xcb/qxcbconnection.cpp,118,1083
1,qtbase/src/plugins/platforms/windows/qwindowsservices.cpp,4,87
1,qtbase/src/plugins/platforminputcontexts/compose/generator/qtablegenerator.cpp,402,233
1,qtbase/src/corelib/io/qfsfileengine_win.cpp,26,616
1,qtbase/src/plugins/platforms/xcb/qxcbconnection.h,14,318
1,qtbase/src/plugins/platforminputcontexts/compose/xkbcommon_workaround.h,105,105
28531,qtbase/src/plugins/platforms/windows/qwindowsbackingstore.cpp,14,113
28531,qtbase/src/plugins/platforms/windows/qwindowswindow.h,1,231
28531,qtbase/src/plugins/platforms/xcb/qxcbbackingstore.cpp,1,229
28531,qtbase/src/widgets/kernel/qwidget.cpp,5.5,5092
28531,qtbase/src/plugins/platforms/cocoa/qcocoawindow.h,0.5,103
28531,qtbase/src/plugins/platforms/windows/qwindowswindow.cpp,24,1465
30014,qtbase/src/corelib/kernel/qvariant.cpp,140,1484
15379,qtbase/src/corelib/kernel/qcorecmdlineargs_p.h,3.5,9
622977,qtbase/src/corelib/plugin/qlibrary.cpp,7,395
622977,qtbase/src/corelib/plugin/qlibrary_p.h,2,44
28787,qtbase/src/network/socket/qnativesocketengine_win.cpp,22,981
31073,qtbase/src/widgets/kernel/qformlayout.cpp,2,1172
17548,qtbase/src/plugins/platforms/windows/qwindowswindow.cpp,7.5,1465
23120,qtbase/src/corelib/global/qglobal.cpp,8.5,160
29099,qtbase/src/gui/painting/qdrawhelper.cpp,7.5,4610
27681,qtbase/src/plugins/platforms/xcb/qxcbkeyboard.cpp,363.5,776
27681,qtbase/src/plugins/platforms/xcb/qxcbconnection.h,7,318
27681,qtbase/src/plugins/platforms/xcb/qxcbkeyboard.h,29,39
27681,qtbase/src/plugins/platforms/xcb/qxcbconnection.cpp,59,1083
28965,qtbase/src/gui/kernel/qwindowsysteminterface.h,1,103
28965,qtbase/src/gui/kernel/qwindowsysteminterface.cpp,2,510
28965,qtbase/src/gui/kernel/qwindowsysteminterface_p.h,3,359
28965,qtbase/src/plugins/platforms/cocoa/qcocoawindow.h,1,103
28965,qtbase/src/gui/kernel/qguiapplication.cpp,1.5,1693
28965,qtbase/src/plugins/platforms/cocoa/qnswindowdelegate.h,0.5,11
28156,qtbase/examples/xml/rsslisting/rsslisting.cpp,1,108
28156,qtbase/tests/baselineserver/shared/baselineprotocol.cpp,1,352
28156,qtbase/tests/auto/corelib/kernel/qmimedata/tst_qmimedata.cpp,3,181
28156,qtbase/doc/src/snippets/code/src_network_access_qhttp.cpp,3,48
28156,qtbase/src/network/doc/snippets/code/src_network_access_qnetworkdiskcache.cpp,2,13
28156,qtbase/src/corelib/doc/snippets/code/src_corelib_io_qurl.cpp,4,17
28156,qtbase/tests/auto/corelib/tools/qbytearray/tst_qbytearray.cpp,4,1484
28156,qtbase/tests/auto/corelib/io/qurl/tst_qurl.cpp,38,2820
28156,qtbase/examples/widgets/widgets/stylesheet/mainwindow.cpp,1,23
28156,qtbase/tests/auto/network/access/qnetworkrequest/tst_qnetworkrequest.cpp,1,374
28156,qtbase/src/widgets/dialogs/qwizard.cpp,1,2079
28156,qtbase/src/xml/doc/snippets/code/src_xml_dom_qdom.cpp,4,89
28156,qtbase/src/widgets/kernel/qlayoutitem.cpp,1,365
28156,qtbase/src/corelib/io/qurl.cpp,1,1557
28156,qtbase/tests/auto/network/kernel/qnetworkproxyfactory/tst_qnetworkproxyfactory.cpp,4,275
28156,qtbase/tests/auto/corelib/io/qurlquery/tst_qurlquery.cpp,6,555
28156,qtbase/tests/auto/sql/kernel/qsqldatabase/tst_databases.h,18,339
28156,qtbase/tests/auto/corelib/kernel/qvariant/tst_qvariant.cpp,1,2607
28156,qtbase/src/corelib/doc/snippets/code/src_corelib_tools_qbytearray.cpp,5,180
28156,qtbase/src/network/doc/snippets/code/src_network_kernel_qhostinfo.cpp,3,23
28156,qtbase/src/network/doc/snippets/code/src_network_access_qnetworkaccessmanager.cpp,2,18
28156,qtbase/tests/auto/network/access/qnetworkcookie/tst_qnetworkcookie.cpp,25,527
28156,qtbase/src/corelib/doc/snippets/qxmlstreamwriter/main.cpp,2,23
28156,qtbase/tests/benchmarks/network/kernel/qhostinfo/main.cpp,1,53
28156,qtbase/src/gui/image/qpixmapcache.cpp,1,343
28156,qtbase/tests/auto/network/access/qnetworkcookiejar/tst_qnetworkcookiejar.cpp,40,335
28156,qtbase/tests/baselineserver/src/baselineserver.cpp,2,664
1243,qtbase/src/3rdparty/pcre/config.h,2,0
29286,qtbase/qmake/generators/win32/msvc_vcproj.cpp,0.5,1162
29286,qtbase/qmake/generators/win32/msvc_objectmodel.h,0.5,963
29286,qtbase/qmake/generators/win32/msbuild_objectmodel.cpp,6,1719
29455,qtbase/src/sql/drivers/ibase/qsql_ibase.cpp,11.5,1530
31019,qtbase/src/gui/kernel/qwindow.cpp,4,1030
31019,qtbase/src/gui/kernel/qwindow.h,0.5,207
29352,qtbase/src/corelib/doc/snippets/code/src_corelib_global_qglobal.cpp,1,263
30084,qtbase/src/plugins/platforms/xcb/qxcbwindow.cpp,9,1505
27266,qtbase/src/corelib/kernel/qeventdispatcher_win.cpp,4,664
28912,qtbase/tests/auto/corelib/io/qdir/tst_qdir.cpp,4,1305
28912,qtbase/src/corelib/io/qfilesystemengine_unix.cpp,1,365
20490,qtbase/src/widgets/itemviews/qabstractitemview.cpp,1.5,2482
20490,qtbase/tests/auto/widgets/itemviews/qabstractitemview/tst_qabstractitemview.cpp,12,1069
31059,qtbase/src/widgets/kernel/qwidgetwindow.cpp,3,568
32061,qtbase/src/widgets/widgets/qlineedit.cpp,3,881
15596,qtbase/qmake/generators/win32/winmakefile.cpp,1,765
30711,qtbase/qmake/generators/win32/msvc_objectmodel.h,5.5,963
30711,qtbase/qmake/generators/win32/msvc_objectmodel.cpp,16.5,2618
30462,qtbase/src/widgets/dialogs/qwizard_win.cpp,9,616
30462,qtbase/src/widgets/dialogs/qwizard.cpp,5,2079
26766,qtbase/src/gui/painting/qrasterizer.cpp,1,978
29440,qtbase/src/tools/qdoc/generator.cpp,4,1531
30322,qtbase/src/corelib/global/qlibraryinfo.cpp,2,148
29465,qtbase/tools/configure/configureapp.cpp,3.5,3488
31016,qtbase/src/opengl/qgl_p.h,2,370
31016,qtbase/src/opengl/qgl_qpa.cpp,4.5,310
31016,qtbase/src/widgets/kernel/qwidget_qpa.cpp,2,785
3570,qtbase/tests/auto/corelib/io/qfile/tst_qfile.cpp,5,2134
3570,qtbase/src/corelib/io/qfile.cpp,7.5,414
3570,qtbase/src/corelib/io/qfilesystemengine_win.cpp,37.5,894
3570,qtbase/src/corelib/io/qfilesystemengine_p.h,0.5,36
3570,qtbase/src/corelib/io/qfilesystemengine_unix.cpp,8,365
30595,qtbase/src/widgets/widgets/qmenu.cpp,2,2113
30595,qtbase/src/widgets/styles/qgtkstyle.cpp,2,3341
30595,qtbase/tests/auto/widgets/widgets/qmenu/tst_qmenu.cpp,28.5,707
30595,qtbase/src/widgets/styles/qfusionstyle.cpp,1,2945
31132,qtbase/src/plugins/platforms/xcb/qxcbkeyboard.cpp,11.5,776
30653,qtbase/tests/auto/widgets/itemviews/qtableview/tst_qtableview.cpp,17,3275
30653,qtbase/src/widgets/itemviews/qtableview.cpp,5.5,2109
30181,qtbase/src/gui/painting/qbackingstore.cpp,1,114
2591,qtbase/src/corelib/kernel/qcoreapplication.cpp,1,956
2591,qtbase/src/gui/kernel/qguiapplication.cpp,1,1693
2591,qtbase/src/widgets/kernel/qapplication.cpp,3,2200
28953,qtbase/src/tools/qdoc/cppcodeparser.cpp,44,1855
28953,qtbase/src/tools/qdoc/cppcodeparser.h,11.5,127
31644,qtbase/src/plugins/platforms/android/src/androidjniinput.cpp,2,348
29224,qtbase/src/widgets/styles/qwindowsvistastyle.cpp,1,2106
29077,qtbase/tests/auto/other/qaccessibility/tst_qaccessibility.cpp,2.5,2403
29077,qtbase/src/plugins/platforms/windows/accessible/qwindowsmsaaaccessible.cpp,3.5,909
29498,qtbase/src/dbus/qdbusintegrator.cpp,1,1806
29498,qtbase/tests/auto/dbus/qdbusabstractinterface/tst_qdbusabstractinterface.cpp,3,1035
29498,qtbase/src/dbus/qdbusabstractinterface.cpp,9.5,434
20292,qtbase/src/widgets/dialogs/qwizard_win_p.h,1,77
20292,qtbase/src/widgets/dialogs/qwizard_win.cpp,3,616
31386,qtbase/src/plugins/platforms/windows/qwindowsmousehandler.cpp,9.5,291
31386,qtbase/src/plugins/platforms/windows/qwindowsintegration.cpp,2,340
26453,qtbase/src/corelib/global/qglobal.h,2,161
28467,qtbase/src/corelib/json/qjsonwriter.cpp,1,190
28467,qtbase/tests/auto/corelib/json/tst_qtjson.cpp,38.5,1782
28735,qtbase/src/corelib/io/qprocess_win.cpp,2,610
30217,qtbase/src/opengl/qglpaintdevice.cpp,3,136
30909,qtbase/src/plugins/platforms/eglfs/qeglfswindow.cpp,0.5,82
30024,qtbase/src/network/socket/qnativesocketengine.cpp,5,604
30024,qtbase/tests/auto/network/socket/platformsocketengine/tst_platformsocketengine.cpp,1,430
29945,qtbase/src/widgets/effects/qgraphicseffect.cpp,2,446
31166,qtbase/src/gui/kernel/qwindow.cpp,0.5,1030
31166,qtbase/src/plugins/platforms/windows/qwindowswindow.h,1.5,231
31166,qtbase/src/plugins/platforms/windows/qwindowswindow.cpp,4.5,1465
30420,qtbase/tests/auto/corelib/tools/qdatetime/tst_qdatetime.cpp,7.5,1472
30346,qtbase/src/corelib/itemmodels/qabstractitemmodel.h,1,299
30346,qtbase/tests/auto/corelib/itemmodels/qabstractitemmodel/tst_qabstractitemmodel.cpp,2,1789
30921,qtbase/src/corelib/global/qglobal.h,2,161
29838,qtbase/tools/configure/configureapp.cpp,1,3488
28088,qtbase/src/sql/drivers/sqlite/qsql_sqlite.h,13.5,13.5
28088,qtbase/src/sql/drivers/tds/qsql_tds.cpp,11,572
28088,qtbase/src/sql/drivers/sqlite2/qsql_sqlite2.h,12,12
28088,qtbase/src/sql/drivers/ibase/qsql_ibase.h,12.5,12.5
28088,qtbase/src/sql/drivers/ibase/qsql_ibase.cpp,24.5,1530
28088,qtbase/src/sql/drivers/tds/qsql_tds.h,10.5,10.5
28088,qtbase/src/sql/drivers/oci/qsql_oci.h,14,14
28088,qtbase/src/sql/drivers/sqlite2/qsql_sqlite2.cpp,12.5,434
28088,qtbase/src/sql/drivers/sqlite/qsql_sqlite.cpp,14,610
28088,qtbase/src/sql/drivers/oci/qsql_oci.cpp,14,2180
312415,qtbase/src/corelib/io/qsavefile_p.h,1.5,13
312415,qtbase/src/corelib/io/qsavefile.h,1.5,27
312415,qtbase/tests/auto/corelib/io/qsavefile/tst_qsavefile.cpp,42.5,156
312415,qtbase/src/corelib/io/qsavefile.cpp,50.5,147
28971,qtbase/src/network/socket/qnativesocketengine_win.cpp,22,981
4206,qtbase/src/widgets/itemviews/qtableview.cpp,40.5,2109
25036,qtbase/tests/auto/gui/painting/qpainter/tst_qpainter.cpp,29,3391
25036,qtbase/src/gui/painting/qcosmeticstroker.cpp,6,776
31285,qtbase/src/plugins/platforms/windows/qwindowskeymapper.cpp,7,839
29314,qtbase/src/tools/qdoc/helpprojectwriter.h,2,61
29314,qtbase/src/tools/qdoc/helpprojectwriter.cpp,70,572
30133,qtbase/tests/auto/widgets/util/qscroller/tst_qscroller.cpp,0.5,347
29978,qtbase/src/plugins/platforms/xcb/qxcbcursor.cpp,1,439
25598,qtbase/src/widgets/itemviews/qtreewidget.cpp,2,1665
31579,qtbase/src/gui/painting/qcosmeticstroker_p.h,1,80
31579,qtbase/src/gui/painting/qcosmeticstroker.cpp,21,776
8764,qtbase/src/plugins/platforms/windows/qwindowskeymapper.cpp,6,839
29425,qtbase/src/network/kernel/qnetworkproxy_blackberry.cpp,15,62
29425,qtbase/src/network/kernel/qnetworkproxy.cpp,1,518
30077,qtbase/src/plugins/platforms/windows/qwindowsglcontext.cpp,4,792
5111,qtbase/tests/manual/qtexteditlist/main.cpp,26,7
5111,qtbase/tests/manual/qtexteditlist/widget.cpp,64.5,66
5111,qtbase/tests/manual/qtexteditlist/widget.h,33.5,16
5111,qtbase/src/gui/text/qtextdocumentlayout.cpp,7.5,2460
28902,qtbase/qmake/generators/win32/winmakefile.cpp,1,765
29365,qtbase/src/widgets/util/qscroller.cpp,1,1188
31569,qtbase/tests/auto/widgets/kernel/qapplication/tst_qapplication.cpp,12.5,1616
31569,qtbase/src/gui/kernel/qguiapplication_p.h,1,160
31569,qtbase/src/gui/kernel/qguiapplication.cpp,4,1693
31569,qtbase/src/widgets/kernel/qapplication.cpp,2,2200
29943,qtbase/tests/auto/opengl/qgl/tst_qgl.cpp,6.5,1352
30855,qtbase/src/widgets/kernel/qwidget_qpa.cpp,3.5,785
29130,qtbase/src/corelib/kernel/qobject_impl.h,3,116
29680,qtbase/src/widgets/kernel/qwidget.cpp,2,5092
29680,qtbase/tests/auto/widgets/kernel/qwidget/tst_qwidget.cpp,13,7178
29755,qtbase/src/corelib/doc/snippets/plugins/extrafiltersplugin.h,32.5,10
29755,qtbase/src/corelib/doc/snippets/timers/analogclock.cpp,72.5,53
29755,qtbase/src/corelib/itemmodels/qabstractitemmodel.cpp,0.5,1248
29755,qtbase/src/corelib/doc/snippets/plugins/interfaces.h,57,43
29094,qtbase/src/corelib/xml/qxmlstream.cpp,8,2069
29704,qtbase/src/gui/painting/qpagedpaintdevice.h,1.5,29
31140,qtbase/src/network/ssl/qsslsocket_openssl.cpp,1,759
31140,qtbase/src/network/ssl/qsslsocket_openssl_symbols_p.h,3,149
31140,qtbase/src/network/ssl/qsslsocket_openssl_symbols.cpp,3,373
31961,qtbase/src/plugins/platforms/xcb/qxcbwindow.cpp,1,1505
31961,qtbase/src/plugins/platforms/windows/qwindowswindow.cpp,1,1465
14332,qtbase/src/widgets/dialogs/qcolordialog_p.h,3.5,55
14332,qtbase/src/widgets/dialogs/qcolordialog.cpp,60,1217
14332,qtbase/src/widgets/dialogs/qcolordialog.h,2,57
31446,qtbase/src/plugins/platforms/xcb/qxcbxsettings.cpp,11,196
28855,qtbase/tests/manual/dialogs/filedialogpanel.cpp,2,326
28855,qtbase/src/widgets/dialogs/qfiledialog_p.h,0.5,230
28855,qtbase/src/widgets/dialogs/qfiledialog.cpp,3.5,1911
28855,qtbase/src/widgets/dialogs/qfiledialog.h,0.5,163
28885,qtbase/src/corelib/tools/qstring.cpp,6.5,3468
30724,qtbase/src/plugins/platforms/windows/qwindowswindow.h,1.5,231
30724,qtbase/src/plugins/platforms/windows/qwindowswindow.cpp,13.5,1465
31403,qtbase/src/opengl/qgl_p.h,10.5,370
31403,qtbase/src/opengl/qgl.cpp,2.5,2149
31667,qtbase/src/network/access/qnetworkrequest.cpp,1.5,454
30715,qtbase/src/widgets/itemviews/qitemdelegate.cpp,2.5,777
30295,qtbase/src/corelib/io/qnoncontiguousbytedevice.cpp,2,280
31096,qtbase/src/tools/qdoc/node.cpp,4.5,1894
31096,qtbase/src/tools/qdoc/qdocindexfiles.cpp,3.5,994
28982,qtbase/src/corelib/itemmodels/qabstractproxymodel.h,1.5,49
28982,qtbase/tests/auto/corelib/itemmodels/qsortfilterproxymodel/tst_qsortfilterproxymodel.cpp,20.5,3173
28982,qtbase/src/corelib/itemmodels/qabstractproxymodel.cpp,4.5,184
30821,qtbase/src/corelib/io/qresource.cpp,1,963
29730,qtbase/tests/auto/network/ssl/qsslsocket/tst_qsslsocket.cpp,5.5,1856
18242,qtbase/src/widgets/kernel/qstackedlayout.cpp,13.5,276
18242,qtbase/tests/auto/widgets/widgets/qstackedwidget/tst_qstackedwidget.cpp,44,112
29926,qtbase/src/widgets/styles/qcommonstyle.cpp,3,5189
29684,qtbase/src/widgets/kernel/qwidget.cpp,4,5092
28667,qtbase/src/gui/kernel/qwindow.h,2,207
29421,qtbase/src/network/bearer/qnetworkconfiguration_p.h,5.5,31
29421,qtbase/src/plugins/bearer/blackberry/qbbengine.cpp,7,254
30054,qtbase/tests/auto/corelib/tools/qstring/tst_qstring.cpp,9,4443
30054,qtbase/src/corelib/tools/qstring.cpp,5,3468
28264,qtbase/src/plugins/platforms/windows/qwindowsfontengine.cpp,9,993
28709,qtbase/src/gui/painting/qpainter.cpp,2,3759
29871,qtbase/src/platformsupport/themes/genericunix/qgenericunixthemes.cpp,1,346
29871,qtbase/src/gui/kernel/qplatformtheme.cpp,1,147
29871,qtbase/src/gui/kernel/qplatformintegration.cpp,1,128
29871,qtbase/src/gui/kernel/qplatformtheme.h,1.5,211
29871,qtbase/src/widgets/styles/qcommonstyle.cpp,8,5189
29871,qtbase/src/gui/kernel/qplatformintegration.h,1.5,76
29871,qtbase/src/gui/kernel/qstylehints.cpp,4.5,68
29871,qtbase/src/widgets/styles/qwindowsstyle.cpp,7.5,1784
29871,qtbase/src/gui/kernel/qstylehints.h,0.5,23
29871,qtbase/src/widgets/widgets/qlineedit.cpp,6.5,881
32054,qtbase/src/widgets/dialogs/qcolordialog_p.h,0.5,55
32054,qtbase/src/widgets/dialogs/qcolordialog.cpp,5.5,1217
32054,qtbase/src/widgets/dialogs/qcolordialog.h,0.5,57
32054,qtbase/src/plugins/platforms/windows/qwindowsdialoghelpers.cpp,3,1174
30329,qtbase/examples/network/torrent/peerwireclient.h,4.5,123
30329,qtbase/examples/network/torrent/trackerclient.cpp,24.5,159
30329,qtbase/examples/network/torrent/peerwireclient.cpp,4,466
30329,qtbase/examples/network/torrent/main.cpp,0.5,9
10032,qtbase/src/plugins/platforms/windows/qwindowskeymapper.cpp,6,839
29288,qtbase/src/corelib/json/qjsonparser.cpp,10.5,636
29288,qtbase/src/corelib/json/qjson.cpp,5.5,326
