FILE,TLOC,VG,CHURN,ADD,DEL,TPC,AGE,LAST,BFC,PRE,BEFORE,REFAC,NS_SUM,NS_MAX,NF_SUM,NF_MAX,POST,AFTER
qtwebkit/Source/WebCore/platform/chromium/EventTracerChromium.cpp,20,2,0,0,0,0,222,222,0,0,0,0,0,0,0,0,0,0
qtwebkit/Source/WebCore/platform/audio/AudioProcessor.h,24,4,0,0,0,0,348,348,0,0,0,0,0,0,0,0,0,0
qtwebkit/Source/JavaScriptCore/bytecode/HandlerInfo.h,8,0,0,0,0,0,343,343,0,0,0,0,0,0,0,0,0,0
qtwebkit/Source/WebCore/platform/chromium/ClipboardUtilitiesChromium.h,6,0,0,0,0,0,348,348,0,0,0,0,0,0,0,0,0,0
qtwebkit/Source/ThirdParty/ANGLE/src/libGLESv2/Buffer.cpp,81,15,0,0,0,0,348,348,0,0,0,0,0,0,0,0,0,0
qtwebkit/Tools/WinLauncher/stdafx.h,0,0,0,0,0,0,348,348,0,0,0,0,0,0,0,0,0,0
qtwebkit/Source/WebKit2/UIProcess/API/efl/tests/UnitTestUtils/EWK2UnitTestServer.cpp,28,4,118,87,31,5,148,63,0,1,1,0,61,14,7445,2207,0,0
qtwebkit/Source/WebCore/platform/image-decoders/ico/ICOImageDecoder.cpp,196,72,47,33,14,3,348,27,0,0,0,0,38,13,4846,1750,0,0
qtwebkit/Tools/DumpRenderTree/blackberry/DumpRenderTree.cpp,648,171,375,193,182,9,314,40,0,0,0,0,105,16,10589,2371,0,0
qtwebkit/Source/WebCore/svg/SVGPathSegCurvetoCubic.h,0,0,0,0,0,0,348,348,0,0,0,0,0,0,0,0,0,0
qtwebkit/Source/WebCore/platform/audio/Panner.cpp,0,0,0,0,0,0,348,348,0,0,0,0,0,0,0,0,0,0
qtwebkit/Source/WebKit/win/WebURLAuthenticationChallenge.cpp,142,30,2,1,1,1,348,27,0,0,0,0,12,12,1720,1720,0,0
qtwebkit/Source/WTF/icu/unicode/ucnv.h,266,0,290,235,55,1,348,96,0,0,0,0,10,10,890,890,0,0
qtwebkit/Source/WebKit/chromium/public/platform/WebSessionDescriptionDescriptor.h,0,0,26,0,26,1,226,27,0,0,0,0,12,12,1720,1720,0,0
qtwebkit/Source/WebKit/blackberry/WebCoreSupport/CacheClientBlackBerry.cpp,29,6,14,5,9,2,348,40,0,0,0,0,20,11,1336,709,0,0
qtwebkit/Source/WebCore/platform/network/curl/ResourceHandleCurl.cpp,96,34,0,0,0,0,348,348,0,0,0,0,0,0,0,0,0,0
qtwebkit/Source/WebCore/history/blackberry/HistoryItemViewState.h,24,1,4,3,1,2,348,42,0,0,0,0,29,16,3856,2371,0,0
qtwebkit/Source/WebCore/icu/unicode/urename.h,0,0,3625,2199,1426,1,348,96,0,0,0,0,10,10,890,890,0,0
qtwebkit/Source/WebCore/svg/SVGElementInstance.cpp,0,0,9,6,3,3,348,63,0,1,1,0,42,14,6243,2207,0,0
qtwebkit/Source/WebKit/chromium/public/platform/WebMediaStreamDescriptor.h,0,0,0,0,0,0,348,348,0,0,0,0,0,0,0,0,0,0
qtwebkit/Source/WebKit/chromium/public/platform/mac/WebThemeEngine.h,0,0,0,0,0,0,348,348,0,0,0,0,0,0,0,0,0,0
qtwebkit/Tools/DumpRenderTree/efl/DumpRenderTreeView.cpp,141,37,55,32,23,8,348,63,0,1,1,0,101,16,11535,2371,0,0
qtwebkit/Source/WebCore/platform/image-decoders/gif/GIFImageDecoder.h,30,1,0,0,0,0,348,348,0,0,0,0,0,0,0,0,0,0
qtwebkit/Source/WebCore/platform/network/HTTPRequest.cpp,68,16,0,0,0,0,226,226,0,0,0,0,0,0,0,0,0,0
qtwebkit/Source/JavaScriptCore/heap/HandleSet.cpp,63,22,0,0,0,0,226,226,0,0,0,0,0,0,0,0,0,0
qtwebkit/Tools/QtTestBrowser/utils.cpp,46,12,0,0,0,0,348,348,0,0,0,0,0,0,0,0,0,0
qtwebkit/Source/WebKit/blackberry/Api/WebPageCompositor.h,24,0,0,0,0,0,226,226,0,0,0,0,0,0,0,0,0,0
qtwebkit/Source/WebKit/chromium/src/WebSerializedScriptValue.cpp,48,11,6,3,3,3,348,63,0,1,1,0,42,14,6243,2207,0,0
qtwebkit/Source/WebCore/bindings/scripts/test/JS/JSTestInterface.cpp,0,0,97,72,25,8,348,63,0,1,1,0,98,16,11296,2371,0,0
qtwebkit/Source/WebKit2/WebProcess/WebPage/CoordinatedGraphics/CoordinatedTile.cpp,0,0,140,138,2,3,129,42,0,0,0,0,34,13,3486,1750,0,0
qtwebkit/Source/WebCore/platform/graphics/mac/ComplexTextController.h,94,23,78,26,52,6,348,62,0,1,1,0,77,16,9455,2371,0,0
qtwebkit/Source/WebKit/gtk/tests/testwebplugindatabase.c,5,1,0,0,0,0,348,348,0,0,0,0,0,0,0,0,0,0
qtwebkit/Source/WebCore/svg/SVGCircleElement.h,0,0,2,1,1,1,348,27,0,0,0,0,12,12,1720,1720,0,0
qtwebkit/Source/WebCore/platform/graphics/opengl/GraphicsContext3DOpenGLES.cpp,0,0,459,264,195,8,320,63,0,1,1,0,99,16,11787,2371,0,0
qtwebkit/Source/WebKit/gtk/tests/testnetworkrequest.c,5,1,0,0,0,0,348,348,0,0,0,0,0,0,0,0,0,0
qtwebkit/Source/WebCore/css/MediaQuery.h,30,15,6,4,2,3,348,96,0,0,0,0,39,16,5011,2371,0,0
qtwebkit/Source/WebCore/svg/SVGImageLoader.cpp,0,0,13,7,6,1,348,154,0,0,0,0,9,9,551,551,0,0
qtwebkit/Source/WebCore/platform/VisitedLinks.cpp,6,1,0,0,0,0,215,215,0,0,0,0,0,0,0,0,0,0
qtwebkit/Source/WebCore/platform/audio/gstreamer/FFTFrameGStreamer.cpp,0,0,0,0,0,0,314,314,0,0,0,0,0,0,0,0,0,0
qtwebkit/Source/WebCore/css/CSSMediaRule.cpp,119,45,34,23,11,6,348,27,0,0,0,0,69,16,7795,2371,0,0
qtwebkit/Source/WebCore/rendering/RenderMultiColumnBlock.h,36,14,6,3,3,2,226,99,0,0,0,0,17,9,647,369,0,0
qtwebkit/Source/WebKit/chromium/src/DragClientImpl.cpp,42,12,23,14,9,4,348,63,0,1,1,0,53,14,6833,2207,0,0
qtwebkit/Tools/DumpRenderTree/efl/EventSender.h,3,0,0,0,0,0,348,348,0,0,0,0,0,0,0,0,0,0
qtwebkit/Source/WTF/icu/unicode/urename.h,0,0,3625,2199,1426,1,348,96,0,0,0,0,10,10,890,890,0,0
qtwebkit/Source/WebKit2/Shared/gtk/NativeWebKeyboardEventGtk.cpp,12,2,0,0,0,0,348,348,0,0,0,0,0,0,0,0,0,0
qtwebkit/Source/WebCore/dom/ContextDestructionObserver.cpp,27,12,28,18,10,2,282,27,0,0,0,0,25,13,3096,1720,0,0
qtwebkit/Source/WebCore/platform/graphics/chromium/cc/CCCheckerboardDrawQuad.cpp,15,6,142,50,92,4,226,86,0,0,0,0,47,13,4268,1750,0,0
qtwebkit/Source/WebCore/Modules/webaudio/AudioDestinationNode.h,43,16,41,38,3,1,226,129,0,0,0,0,13,13,1750,1750,0,0
qtwebkit/Tools/DumpRenderTree/chromium/TestRunner/TextInputController.cpp,146,28,466,233,233,2,154,58,0,0,0,0,19,10,1275,724,0,0
qtwebkit/Source/WebKit/mac/Plugins/WebPluginViewFactory.h,8,0,0,0,0,0,348,348,0,0,0,0,0,0,0,0,0,0
qtwebkit/Source/WebKit/chromium/public/WebCompositorInputHandlerClient.h,12,2,6,3,3,1,348,100,0,0,0,0,16,16,2371,2371,0,0
qtwebkit/Source/WebCore/bindings/v8/V8PerIsolateData.cpp,72,24,193,172,21,12,129,27,0,1,1,0,144,16,16303,2371,0,0
qtwebkit/Source/WebCore/platform/graphics/blackberry/WebGLLayerWebKitThread.h,0,0,8,3,5,1,282,120,0,0,0,0,13,13,1376,1376,0,0
qtwebkit/Source/WebKit/chromium/public/x11/WebScreenInfoFactory.h,8,0,0,0,0,0,348,348,0,0,0,0,0,0,0,0,0,0
qtwebkit/Source/WebCore/plugins/PluginDebug.h,6,0,0,0,0,0,348,348,0,0,0,0,0,0,0,0,0,0
qtwebkit/Source/JavaScriptCore/bytecode/PutByIdStatus.h,58,24,24,19,5,2,320,27,0,0,0,0,22,12,2963,1720,0,0
qtwebkit/Tools/QtTestBrowser/webview.h,66,9,4,2,2,1,348,120,0,0,0,0,13,13,1376,1376,0,0
qtwebkit/Source/WebKit2/Shared/soup/WebCoreArgumentCodersSoup.cpp,153,35,733,406,327,5,148,42,0,1,1,0,64,14,8169,2207,0,0
qtwebkit/Source/WebKit/blackberry/Api/InRegionScroller.h,18,0,72,62,10,7,129,40,0,1,1,0,91,14,10327,2207,0,0
qtwebkit/Tools/DumpRenderTree/TestNetscapePlugIn/Tests/PrivateBrowsing.cpp,66,15,0,0,0,0,348,348,0,0,0,0,0,0,0,0,0,0
qtwebkit/Source/WebKit/gtk/webkit/webkitwebwindowfeatures.h,21,0,0,0,0,0,348,348,0,0,0,0,0,0,0,0,0,0
qtwebkit/Source/WebCore/platform/graphics/gstreamer/PlatformVideoWindowGtk.cpp,0,0,0,0,0,0,348,348,0,0,0,0,0,0,0,0,0,0
qtwebkit/Source/WebCore/rendering/RenderView.cpp,633,212,374,206,168,18,348,40,0,1,1,0,205,16,18222,2371,0,0
qtwebkit/Source/WebCore/platform/graphics/filters/FESpecularLighting.h,0,0,0,0,0,0,348,348,0,0,0,0,0,0,0,0,0,0
qtwebkit/Source/WebCore/bindings/js/JSHTMLCanvasElementCustom.cpp,32,5,42,23,19,7,348,63,0,1,1,0,87,16,9561,2371,0,0
qtwebkit/Source/WebKit2/UIProcess/API/C/WKTextChecker.h,45,0,0,0,0,0,348,348,0,0,0,0,0,0,0,0,0,0
qtwebkit/Source/WebCore/bindings/js/JSCSSImportRuleCustom.cpp,3,0,0,0,0,0,348,348,0,0,0,0,0,0,0,0,0,0
qtwebkit/Source/WebKit/chromium/src/WebDOMEventListenerPrivate.h,36,1,9,4,5,3,348,63,0,1,1,0,42,14,6243,2207,0,0
qtwebkit/Source/WebCore/bindings/js/JSWebKitCSSKeyframesRuleCustom.cpp,3,0,0,0,0,0,348,348,0,0,0,0,0,0,0,0,0,0
qtwebkit/Source/WebCore/platform/blackberry/CookieDatabaseBackingStore/CookieDatabaseBackingStore.cpp,384,95,211,63,148,5,299,27,0,0,0,0,66,16,7570,2371,0,0
qtwebkit/Source/ThirdParty/gyp/test/generator-output/src/subdir2/deeper/deeper.h,0,0,0,0,0,0,348,348,0,0,0,0,0,0,0,0,0,0
qtwebkit/Source/WebCore/html/HTMLMapElement.h,20,1,4,2,2,2,348,27,0,0,0,0,22,12,2963,1720,0,0
qtwebkit/Source/WebCore/Modules/webdatabase/WorkerContextWebDatabase.h,14,2,2,1,1,1,226,100,0,0,0,0,16,16,2371,2371,0,0
qtwebkit/Source/WebKit2/UIProcess/API/mac/WKViewPrivate.h,12,0,15,9,6,4,348,19,0,0,0,0,39,13,2355,1485,0,0
qtwebkit/Source/JavaScriptCore/runtime/JSStringJoiner.h,34,7,14,7,7,1,226,100,0,0,0,0,16,16,2371,2371,0,0
qtwebkit/Source/WebCore/Modules/filesystem/Entry.cpp,0,0,0,0,0,0,226,226,0,0,0,0,0,0,0,0,0,0
qtwebkit/Source/WebCore/platform/graphics/chromium/cc/CCRenderSurface.h,0,0,237,20,217,12,348,86,0,0,0,0,133,16,11265,2371,0,0
qtwebkit/Source/WebCore/html/ImageDocument.cpp,270,64,15,8,7,4,348,42,0,1,1,0,55,14,7728,2207,0,0
qtwebkit/Source/WebCore/platform/MemoryUsageSupport.h,18,1,14,14,0,1,226,129,0,0,0,0,13,13,1750,1750,0,0
qtwebkit/Source/WebKit/win/WebDataSource.h,61,0,0,0,0,0,348,348,0,0,0,0,0,0,0,0,0,0
qtwebkit/Source/WebCore/platform/graphics/FontDescription.h,162,56,0,0,0,0,348,348,0,0,0,0,0,0,0,0,0,0
qtwebkit/Source/WebKit/mac/History/WebBackForwardListPrivate.h,3,0,0,0,0,0,348,348,0,0,0,0,0,0,0,0,0,0
qtwebkit/Source/WebKit2/PluginProcess/qt/PluginProcessQt.cpp,0,0,0,0,0,0,348,348,0,0,0,0,0,0,0,0,0,0
qtwebkit/Source/WebCore/platform/graphics/chromium/cc/CCTexture.h,21,6,136,68,68,5,161,86,0,0,0,0,55,13,4351,1376,0,0
qtwebkit/Source/WebCore/page/SecurityOriginHash.h,36,9,0,0,0,0,348,348,0,0,0,0,0,0,0,0,0,0
qtwebkit/Tools/DumpRenderTree/chromium/TestRunner/TextInputController.h,25,1,140,70,70,2,154,58,0,0,0,0,19,10,1275,724,0,0
qtwebkit/Source/JavaScriptCore/profiler/ProfileNode.cpp,234,70,18,9,9,1,348,27,0,0,0,0,12,12,1720,1720,0,0
qtwebkit/Source/WebKit/chromium/public/WebAccessibilityObject.h,109,5,20,17,3,2,348,84,0,0,0,0,25,16,2565,2371,0,0
qtwebkit/Source/WebKit2/Shared/Plugins/Netscape/win/NetscapePluginModuleWin.cpp,82,17,0,0,0,0,348,348,0,0,0,0,0,0,0,0,0,0
qtwebkit/Source/WebKit2/WebProcess/KeyValueStorage/WebKeyValueStorageManager.h,24,0,10,5,5,1,348,58,0,0,0,0,10,10,724,724,0,0
qtwebkit/Source/WebCore/platform/audio/Biquad.h,34,0,0,0,0,0,348,348,0,0,0,0,0,0,0,0,0,0
qtwebkit/Source/WebKit2/Shared/win/WebCoreArgumentCodersWin.cpp,41,10,135,55,80,4,348,42,0,1,1,0,55,14,7728,2207,0,0
qtxmlpatterns/src/xmlpatterns/data/qanyuri_p.h,66,8,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/schema/qxsdvalidatinginstancereader_p.h,58,0,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/tests/auto/headersclean/tst_headersclean.cpp,7,1,112,25,87,2,602,8,0,0,0,0,5,4,879,878,0,0
qtxmlpatterns/src/xmlpatterns/schema/qxsdassertion.cpp,11,2,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/schema/qxsdschemahelper.cpp,545,155,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/environment/qstaticbaseuricontext.cpp,15,2,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/iterators/qtocodepointsiterator_p.h,22,0,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/functions/qxpath20corefunctions.cpp,647,176,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/type/qtypechecker.cpp,179,29,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/tests/auto/xmlpatternsview/tst_xmlpatternsview.cpp,10,1,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/api/qxmlschema_p.h,33,1,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/utils/qnamespaceresolver_p.h,23,0,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/functions/qunparsedtextfn.cpp,28,5,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/expr/qreturnorderby.cpp,64,11,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/expr/qexpression.cpp,281,54,52,25,27,2,602,2,0,0,0,0,5,4,879,878,0,0
qtxmlpatterns/src/xmlpatterns/schema/qxsdschemacontext.cpp,391,17,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/api/qxmlformatter.h,33,0,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/functions/qnodefns_p.h,47,1,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/tests/auto/xmlpatternssdk/ExternalSourceLoader.h,36,1,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/functions/qsubstringfns_p.h,32,0,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/data/qitem.cpp,10,2,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/expr/qrangevariablereference_p.h,21,0,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/tests/auto/xmlpatternssdk/TestSuiteHandler.cpp,216,38,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/expr/qncnameconstructor.cpp,39,7,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/tests/auto/xmlpatternssdk/ErrorHandler.h,56,6,50,25,25,2,602,64,0,0,0,0,5,4,880,878,0,0
qtxmlpatterns/src/xmlpatterns/schema/qxsdschemaparsercontext.cpp,425,8,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/expr/qforclause.cpp,110,19,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/api/qabstractxmlreceiver.h,40,0,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/functions/qstringvaluefns_p.h,90,0,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/expr/qcontextitem.cpp,53,12,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/tests/auto/xmlpatternssdk/tests/XMLWriterTest.h,15,0,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/functions/qcontextfns_p.h,49,0,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/type/qnumerictype.cpp,75,17,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/expr/qcastingplatform_tpl_p.h,143,18,269,245,24,2,175,86,0,0,0,0,5,4,906,878,0,0
qtxmlpatterns/tests/auto/xmlpatternssdk/XQTSTestCase.cpp,192,50,58,29,29,2,602,70,0,0,0,0,5,4,881,878,0,0
qtxmlpatterns/src/xmlpatterns/parser/qxquerytokenizer.cpp,1840,484,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/iterators/qrangeiterator.cpp,68,12,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/schema/qxsdattribute.cpp,67,16,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/tests/auto/qxmlserializer/tst_qxmlserializer.cpp,102,9,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/data/qnodemodel.cpp,2,0,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/expr/qpositionalvariablereference.cpp,29,6,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/expr/qvariablereference_p.h,23,1,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/expr/qemptysequence_p.h,26,1,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/tests/auto/xmlpatternsview/view/TreeSortFilter.cpp,61,13,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/parser/qxquerytokenizer_p.h,109,1,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/data/qatomiccasters_p.h,315,14,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/environment/qstaticcompatibilitycontext.cpp,10,2,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/utils/qcommonnamespaces_p.h,19,0,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/schema/qxsdschemaparser_p.h,150,0,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/expr/qtemplateparameterreference_p.h,30,2,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/expr/qncnameconstructor_p.h,61,4,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/data/qatomicmathematicians_p.h,90,4,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/api/qcoloringmessagehandler.cpp,125,18,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/schema/qxsdreference.cpp,31,7,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/acceltree/qacceltreebuilder_tpl_p.h,277,45,490,465,25,2,175,86,0,0,0,0,5,4,906,878,0,0
qtxmlpatterns/tests/auto/qabstractxmlnodemodel/TestNodeModel.h,73,13,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/expr/qcastingplatform_p.h,44,2,50,25,25,2,602,86,0,0,0,0,5,4,906,878,0,0
qtxmlpatterns/src/xmlpatterns/utils/qnodenamespaceresolver.cpp,30,6,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/api/qxmlschemavalidator_p.h,46,4,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/schema/qxsdparticle_p.h,27,0,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/type/qnamespacenametest.cpp,36,7,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/data/qqnamevalue.cpp,22,4,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/iterators/qdistinctiterator_p.h,33,1,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/expr/qoptimizerframework.cpp,23,3,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/api/qxmlserializer_p.h,31,2,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/schema/qxsdannotated.cpp,15,3,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/iterators/qunioniterator_p.h,31,1,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/expr/quserfunction_p.h,48,5,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/api/qxmlresultitems.cpp,38,8,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/functions/qqnamefns.cpp,107,20,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/expr/quserfunctioncallsite_p.h,50,2,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/tests/auto/patternistexamples/tst_patternistexamples.cpp,197,38,90,45,45,3,602,26,0,0,0,0,7,4,900,878,0,0
qtxmlpatterns/src/xmlpatterns/functions/qnumericfns_p.h,32,0,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/tools/xmlpatternsvalidator/main.cpp,55,9,60,27,33,2,602,86,0,0,0,0,5,4,879,878,0,0
qtxmlpatterns/src/xmlpatterns/data/qatomiccasters.cpp,213,38,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/data/qhexbinary_p.h,21,0,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/schema/qxsduserschematype_p.h,23,0,52,26,26,2,602,86,0,0,0,0,5,4,906,878,0,0
qtxmlpatterns/src/xmlpatterns/iterators/qsequencemappingiterator_p.h,109,12,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/type/qcommonsequencetypes_p.h,77,0,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/janitors/qatomizer_p.h,24,0,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/tests/auto/xmlpatternssdk/XQTSTestCase.h,56,0,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/schema/qxsdreference_p.h,28,0,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/tests/auto/qabstractxmlforwarditerator/tst_qabstractxmlforwarditerator.cpp,12,1,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/expr/qoptimizerblocks_p.h,63,0,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/functions/qtracefn_p.h,14,0,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/type/qatomictype_p.h,36,0,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/schema/qxsdparticle.cpp,41,9,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/data/qsorttuple.cpp,35,6,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/tests/auto/xmlpatternssdk/TestSuite.cpp,159,26,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/tests/auto/xmlpatternssdk/TestContainer.cpp,82,19,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/expr/qinstanceof_p.h,21,0,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/parser/qparsercontext_p.h,165,21,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/schema/qxsdattribute_p.h,60,0,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/data/qgyearmonth.cpp,47,6,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/expr/qtruthpredicate_p.h,33,4,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/schema/qxsdschemachecker_setup.cpp,225,1,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/iterators/qexceptiterator_p.h,25,0,48,24,24,1,602,86,0,0,0,0,4,4,878,878,0,0
qtxmlpatterns/src/xmlpatterns/environment/qstackcontextbase_p.h,40,0,52,26,26,2,602,86,0,0,0,0,5,4,906,878,0,0
qtxmlpatterns/src/xmlpatterns/parser/qxslttokenlookup_p.h,142,2,50,25,25,1,602,86,0,0,0,0,4,4,878,878,0,0
